model,draw,layer,neuron_idx,rank,f_stat,p_val,preferred_band,preferred_band_mean
pythia-160m,draw_1,10,2797,10,103.03793400703043,9.41703246919076e-75,low,-0.5949519872665405
pythia-160m,draw_1,10,2770,11,101.95326659140338,4.5734527254433364e-74,low,-0.45987603068351746
pythia-160m,draw_1,10,2155,12,101.6443543731304,7.178942359484329e-74,low,-0.25427359342575073
pythia-160m,draw_1,10,636,13,98.5275509503912,6.926564776828319e-72,low,-0.49602368474006653
pythia-160m,draw_1,10,3010,14,97.85766734743397,1.858328617518538e-71,very_high,-0.004107949789613485
pythia-160m,draw_1,10,1192,15,95.37995691561834,7.259525796636686e-70,very_high,-0.2939769923686981
pythia-160m,draw_1,10,2761,16,89.65545920512086,3.7867040293647537e-66,low,-0.34477686882019043
pythia-160m,draw_1,10,2693,17,85.4241858335736,2.3029937068398797e-63,low,-0.3393305242061615
pythia-160m,draw_1,10,1170,18,84.52503261187674,9.077267145021218e-63,low,0.19588062167167664
pythia-160m,draw_1,10,2210,19,83.48902769702164,4.426452733205655e-62,low,0.2033778429031372
pythia-160m,draw_1,10,2835,20,82.2794314851446,2.830577651849998e-61,low,-0.09105770289897919
pythia-160m,draw_1,10,2802,21,81.4739439394268,9.770929375156235e-61,low,-1.8387815952301025
pythia-160m,draw_1,10,1747,22,81.32791978565501,1.2235001875847274e-60,low,-0.15372343361377716
pythia-160m,draw_1,10,879,23,80.65085359464608,3.4750550926669723e-60,low,-0.4861660897731781
pythia-160m,draw_1,10,725,24,80.37968580535703,5.281599759652793e-60,low,-0.29261577129364014
pythia-160m,draw_1,10,326,25,80.01429472311112,9.288627368835373e-60,low,-0.8556391000747681
pythia-160m,draw_1,10,2366,26,79.73753498435825,1.4250330280029386e-59,low,-0.38970643281936646
pythia-160m,draw_1,10,898,27,79.69690745005578,1.5174776675857595e-59,very_high,-0.01709497533738613
pythia-160m,draw_1,10,95,28,79.4525393359814,2.2150060189336515e-59,low,-0.31379881501197815
pythia-160m,draw_1,10,1544,29,78.56222675076494,8.804804445850923e-59,low,-0.17914186418056488
pythia-160m,draw_1,10,2477,30,77.00541973928495,9.913328785806217e-58,low,-0.37864160537719727
pythia-160m,draw_1,10,1659,31,76.11638413867685,3.96908331040961e-57,low,-0.08866450190544128
pythia-160m,draw_1,10,210,32,72.13318667934675,2.0700809901080907e-54,low,-0.264016330242157
pythia-160m,draw_1,10,399,33,72.03431609318348,2.419989185562389e-54,low,-0.21665138006210327
pythia-160m,draw_1,10,624,34,71.6635686186086,4.348239642152021e-54,low,-0.10114439576864243
pythia-160m,draw_1,10,935,35,71.57643191248172,4.9907542905596505e-54,low,-0.3277694582939148
pythia-160m,draw_1,10,1920,36,71.41885318696323,6.403843727191399e-54,low,0.7779242396354675
pythia-160m,draw_1,10,1442,37,71.09459919157169,1.0700098020897383e-53,low,-1.0826010704040527
pythia-160m,draw_1,10,1382,38,71.08337501633679,1.0892027077094233e-53,low,0.011594901792705059
pythia-160m,draw_1,10,937,39,70.75318919781776,1.8380007927733067e-53,low,-0.186549112200737
pythia-160m,draw_1,10,987,40,70.60547009753424,2.3231338381106744e-53,low,-0.7338852286338806
pythia-160m,draw_1,10,2276,41,70.16809198600231,4.650746405215594e-53,very_high,-0.5543030500411987
pythia-160m,draw_1,10,2201,42,70.11913724361825,5.026731681632838e-53,low,-0.46850335597991943
pythia-160m,draw_1,10,484,43,70.00365694762121,6.038763958386889e-53,very_high,0.20970717072486877
pythia-160m,draw_1,10,1318,44,69.3228559406032,1.7828067820973108e-52,low,0.1052384302020073
pythia-160m,draw_1,10,216,45,69.24671114452033,2.0125387017158153e-52,low,-0.9505347609519958
pythia-160m,draw_1,10,1187,46,69.14696397293623,2.358943811885446e-52,low,-0.5947486758232117
pythia-160m,draw_1,10,2449,47,68.86022180238625,3.724778143428321e-52,low,-0.02631378173828125
pythia-160m,draw_1,10,1616,48,67.93851301923465,1.6212540906453498e-51,low,-0.460050493478775
pythia-160m,draw_1,10,1872,49,67.86045667347932,1.8366207792148026e-51,very_high,-0.3727746307849884
pythia-160m,draw_1,11,2626,0,295.9984016230476,1.0793054087879208e-173,low,0.3313451409339905
pythia-160m,draw_1,11,228,1,255.3410167845483,6.363670118297855e-156,low,-0.38425061106681824
pythia-160m,draw_1,11,883,2,251.7399971879444,2.766618647086439e-154,low,-0.9857460260391235
pythia-160m,draw_1,11,1110,3,226.7928879324017,1.2709473321762082e-142,very_high,2.696742296218872
pythia-160m,draw_1,11,2766,4,203.95978500727114,1.9501278026785355e-131,low,2.79499888420105
pythia-160m,draw_1,11,1572,5,164.73187802036242,6.200515564402856e-111,low,0.933283269405365
pythia-160m,draw_1,11,347,6,143.3534936615887,5.431403489636017e-99,low,-0.8636252284049988
pythia-160m,draw_1,11,2838,7,134.8848986105005,4.281824840754396e-94,very_high,1.030526041984558
pythia-160m,draw_1,11,393,8,117.98381270821478,5.088879043583749e-84,low,-0.5125166773796082
pythia-160m,draw_1,11,1710,9,117.21322127640306,1.4996473393047643e-83,very_high,-0.7171431183815002
pythia-160m,draw_1,11,340,10,110.76566890683468,1.3763121762545007e-79,very_high,0.9356762766838074
pythia-160m,draw_1,11,1668,11,110.15440501288161,3.2941312723782203e-79,very_high,-0.499849408864975
pythia-160m,draw_1,11,2737,12,108.54049637098383,3.32112805220452e-78,low,-1.2136839628219604
pythia-160m,draw_1,11,282,13,107.87595660289902,8.623737067023497e-78,low,-0.1109544038772583
pythia-160m,draw_1,11,882,14,107.47035712655753,1.5451561974304406e-77,low,-2.8324060440063477
pythia-160m,draw_1,11,587,15,106.76596533970947,4.260401137565992e-77,very_high,0.3589514195919037
pythia-160m,draw_1,11,1485,16,106.61907480900757,5.26508146362488e-77,very_high,0.00526382215321064
pythia-160m,draw_1,11,1276,17,106.60626064541017,5.36325552733561e-77,low,-0.22717292606830597
pythia-160m,draw_1,11,826,18,105.50545537882961,2.6282013740030674e-76,low,-0.5684695839881897
pythia-160m,draw_1,11,2069,19,102.44015172175365,2.2486825960222965e-74,low,-0.3579416871070862
pythia-160m,draw_1,11,1898,20,100.73587708849882,2.709179124517702e-73,low,-0.4859415590763092
pythia-160m,draw_1,11,1278,21,100.09833854770038,6.892987609024324e-73,low,-0.4908868968486786
pythia-160m,draw_1,11,2685,22,99.53835609117309,1.5674402450275102e-72,low,-0.6517903804779053
pythia-160m,draw_1,11,2374,23,99.47739068514569,1.7142148539707355e-72,low,-0.37641704082489014
pythia-160m,draw_1,11,1753,24,99.21953499085568,2.50353300289456e-72,very_high,-0.3198712170124054
pythia-160m,draw_1,11,1265,25,99.18507597990663,2.6335604424457836e-72,low,0.8041143417358398
pythia-160m,draw_1,11,2926,26,99.08430694570133,3.0539375820810646e-72,low,0.9174398183822632
pythia-160m,draw_1,11,1798,27,97.60911301138378,2.681278678669674e-71,low,-0.8376287221908569
pythia-160m,draw_1,11,1565,28,97.23533671117609,4.655537791360067e-71,low,-0.023497730493545532
pythia-160m,draw_1,11,2918,29,96.2267333847556,2.068941816974678e-70,very_high,4.17515754699707
pythia-160m,draw_1,11,1166,30,95.8658448760668,3.531371591067733e-70,very_high,0.9308342933654785
pythia-160m,draw_1,11,2940,31,95.24928040806648,8.813448816675687e-70,low,0.344497948884964
pythia-160m,draw_1,11,466,32,94.76807574570218,1.80132221520933e-69,very_high,0.45278945565223694
pythia-160m,draw_1,11,22,33,94.34571776177908,3.3759365718412883e-69,low,-1.0937119722366333
pythia-160m,draw_1,11,2933,34,93.04024587475394,2.3632704482473726e-68,low,-1.0961978435516357
pythia-160m,draw_1,11,762,35,93.0210853764449,2.4318615022566424e-68,very_high,0.37168365716934204
pythia-160m,draw_1,11,73,36,92.59372784217533,4.6050976582425104e-68,low,2.129026412963867
pythia-160m,draw_1,11,2249,37,90.54385244899328,9.946818733202755e-67,low,1.1355189085006714
pythia-160m,draw_1,11,2886,38,89.98056671832775,2.3208180477396123e-66,low,-0.11548209190368652
pythia-160m,draw_1,11,615,39,89.46846605886618,5.019236347069835e-66,low,-0.4084574282169342
pythia-160m,draw_1,11,2579,40,84.51637599629073,9.198072463613229e-63,very_high,-0.5340704917907715
pythia-160m,draw_1,11,2829,41,84.4737841032529,9.81632358123133e-63,low,-0.9805213809013367
pythia-160m,draw_1,11,1122,42,83.32341803150541,5.704645680263927e-62,very_high,1.0978219509124756
pythia-160m,draw_1,11,1853,43,82.67266229939723,1.5474696258713306e-61,very_high,-0.5658100247383118
pythia-160m,draw_1,11,1634,44,82.1419679362757,3.4963704586524064e-61,low,-1.5521115064620972
pythia-160m,draw_1,11,1355,45,81.40561549509913,1.0855067611993678e-60,very_high,-0.5793202519416809
pythia-160m,draw_1,11,933,46,80.24834790095271,6.469466823341082e-60,low,-1.5947599411010742
pythia-160m,draw_1,11,1813,47,79.64393830592103,1.6470866051878368e-59,low,-0.6214908957481384
pythia-160m,draw_1,11,2658,48,79.35777864440342,2.565061206154919e-59,low,-0.05616792291402817
pythia-160m,draw_1,11,1868,49,78.40117279589361,1.1305587839477963e-58,low,0.6478339433670044
pythia-410m,draw_1,0,2502,0,427.4803504663769,1.2563622448022954e-223,low,-0.049590300768613815
pythia-410m,draw_1,0,2766,1,299.0577581846932,5.584218564075494e-175,low,0.23434923589229584
pythia-410m,draw_1,0,289,2,204.29753201607727,1.3207106823261916e-131,low,0.06609367579221725
pythia-410m,draw_1,0,1817,3,186.20683169882665,2.2698924046657092e-122,low,0.031510867178440094
pythia-410m,draw_1,0,1998,4,162.1583647330373,1.5832998457040826e-109,low,0.006873526144772768
pythia-410m,draw_1,0,3446,5,159.7045117104341,3.538796475739967e-108,low,0.09141552448272705
pythia-410m,draw_1,0,2579,6,156.6552880970445,1.7217209600098486e-106,low,0.22833485901355743
pythia-410m,draw_1,0,2141,7,156.2200429215844,3.0042206378551284e-106,low,0.3205300271511078
pythia-410m,draw_1,0,4051,8,152.55899607930743,3.317998371339964e-104,low,0.14536061882972717
pythia-410m,draw_1,0,1193,9,150.8074253272543,3.1948763071070104e-103,low,0.11977460235357285
pythia-410m,draw_1,0,751,10,148.97966870183282,3.428040397153623e-102,low,0.1993221491575241
pythia-410m,draw_1,0,3604,11,148.75661044343744,4.582646590791885e-102,low,0.11059875786304474
pythia-410m,draw_1,0,3439,12,147.23917828904075,3.314992703666065e-101,low,-0.40464890003204346
pythia-410m,draw_1,0,3135,13,146.76217088861614,6.1837267951051e-101,low,0.20495367050170898
pythia-410m,draw_1,0,1459,14,144.8083314884835,8.006834510636347e-100,low,0.09074711054563522
pythia-410m,draw_1,0,331,15,143.66210261450027,3.616625577929263e-99,low,0.18720513582229614
pythia-410m,draw_1,0,693,16,138.17264222922586,5.235369316372973e-96,low,0.19826093316078186
pythia-410m,draw_1,0,432,17,136.4689946642182,5.107394918897965e-95,low,0.13758458197116852
pythia-410m,draw_1,0,3042,18,135.05414361884326,3.410384973918392e-94,low,0.0049721356481313705
pythia-410m,draw_1,0,2369,19,135.03494582641324,3.4995433002002344e-94,low,0.1380300372838974
pythia-410m,draw_1,0,993,20,133.22340271367108,4.017266535680943e-93,low,0.16037356853485107
pythia-410m,draw_1,0,2836,21,131.26396177551945,5.6959577282054105e-92,low,-0.11626415699720383
pythia-410m,draw_1,0,1548,22,129.96561842192907,3.32385244938686e-91,low,0.13375510275363922
pythia-410m,draw_1,0,488,23,129.55369853541654,5.823606651972551e-91,low,0.06631535291671753
pythia-410m,draw_1,0,3271,24,129.28646421206818,8.381572545373549e-91,low,0.1660655438899994
pythia-410m,draw_1,0,3490,25,127.85398266465774,5.925511269204795e-90,low,0.11368546634912491
pythia-410m,draw_1,0,401,26,126.70819398673235,2.846119084402831e-89,low,0.1069636344909668
pythia-410m,draw_1,0,3740,27,126.66677982365516,3.0124658926845443e-89,low,0.06989169120788574
pythia-410m,draw_1,0,1944,28,126.66466700919696,3.021208792365262e-89,low,-0.13234718143939972
pythia-410m,draw_1,0,409,29,126.64510025826341,3.1033941721741143e-89,low,0.10777817666530609
pythia-410m,draw_1,0,1941,30,125.26209292191452,2.0754900392765362e-88,low,0.1129266619682312
pythia-410m,draw_1,0,3879,31,124.96215188756942,3.136690747474985e-88,low,-0.0026828532572835684
pythia-410m,draw_1,0,2133,32,124.5212098654511,5.759345413896681e-88,low,0.16319051384925842
pythia-410m,draw_1,0,1640,33,123.24616142190565,3.3502968454569637e-87,low,0.09311984479427338
pythia-410m,draw_1,0,2458,34,123.00919351927155,4.6501576250011495e-87,low,0.12767508625984192
pythia-410m,draw_1,0,1938,35,122.95359763152692,5.022095296865789e-87,low,0.020565573126077652
pythia-410m,draw_1,0,695,36,122.49602610686165,9.464387104896554e-87,low,0.1367977410554886
pythia-410m,draw_1,0,2003,37,122.26546831491977,1.3028038739025094e-86,low,0.1004379391670227
pythia-410m,draw_1,0,3018,38,122.18168529818533,1.4632970617496433e-86,low,0.14727634191513062
pythia-410m,draw_1,0,3769,39,121.77166184050473,2.5846097373391264e-86,low,0.13049539923667908
pythia-410m,draw_1,0,1973,40,121.69352979814245,2.8807276063097976e-86,low,0.14384779334068298
pythia-410m,draw_1,0,3081,41,121.01406003717659,7.405395961142005e-86,low,0.024223294109106064
pythia-410m,draw_1,0,1600,42,120.91438149964792,8.506675754173797e-86,low,0.08405931293964386
pythia-410m,draw_1,0,68,43,120.7260912178979,1.1054481760058675e-85,low,0.13085170090198517
pythia-410m,draw_1,0,562,44,120.09196784795114,2.6736801747580826e-85,low,0.15602366626262665
pythia-410m,draw_1,0,3669,45,120.02381910504366,2.940134605093843e-85,low,0.053385552018880844
pythia-410m,draw_1,0,160,46,120.00243987010019,3.029087303495777e-85,low,0.215743288397789
pythia-410m,draw_1,0,2687,47,119.77126521124615,4.181438310488538e-85,low,0.08942855149507523
pythia-410m,draw_1,0,1576,48,119.20735100340512,9.187615028674655e-85,low,0.24068717658519745
pythia-410m,draw_1,0,2697,49,119.12183686230928,1.0353517889781952e-84,low,0.09675497561693192
pythia-410m,draw_1,1,3357,0,147.52878385158087,2.2711056680568763e-101,low,0.8137171268463135
pythia-410m,draw_1,1,2281,1,115.61349663276432,1.4231576028168594e-82,very_high,-0.8935340642929077
pythia-410m,draw_1,1,3779,2,114.27929709983528,9.36033486798093e-82,low,-0.9847354888916016
pythia-410m,draw_1,1,2805,3,111.7442888191614,3.4128821063742755e-80,very_high,-0.8545430898666382
pythia-410m,draw_1,1,3077,4,101.65981443205611,7.018701881988043e-74,low,-1.4489195346832275
pythia-410m,draw_1,1,1329,5,99.24425111686706,2.4142484811897266e-72,low,-0.166513592004776
pythia-410m,draw_1,1,981,6,95.7744655235631,4.043630058480705e-70,low,-1.2083921432495117
pythia-410m,draw_1,1,3949,7,95.24315502656574,8.893960152032637e-70,very_high,-1.1140285730361938
pythia-410m,draw_1,1,1152,8,92.47031654288065,5.5382785905314775e-68,very_high,-0.6552495956420898
pythia-410m,draw_1,1,1110,9,81.71745136406146,6.716630186155035e-61,control,0.6103686690330505
pythia-410m,draw_1,1,2286,10,76.72321853644752,1.539218812657095e-57,low,-1.321330189704895
pythia-410m,draw_1,1,1056,11,75.89274114128706,5.629572704533459e-57,very_high,-0.5551677942276001
pythia-410m,draw_1,1,1345,12,75.40543758006919,1.2064963475652633e-56,very_high,-0.24234627187252045
pythia-410m,draw_1,1,1252,13,71.41557965018639,6.437103842808869e-54,low,0.1848052591085434
pythia-410m,draw_1,1,1758,14,70.40289393508417,3.203671847678298e-53,low,-1.77837073802948
pythia-410m,draw_1,1,4000,15,68.20706983471658,1.0557747103301963e-51,very_high,-1.2963972091674805
pythia-410m,draw_1,1,95,16,67.9110879716302,1.69387667530954e-51,low,-1.1788878440856934
pythia-410m,draw_1,1,1382,17,65.18712613376086,1.3375489492368498e-49,very_high,-0.14948596060276031
pythia-410m,draw_1,1,3281,18,64.03863206833383,8.523699440307134e-49,very_high,-0.4624348282814026
pythia-410m,draw_1,1,990,19,63.83496002105549,1.1844952979075078e-48,control,-0.7444700598716736
pythia-410m,draw_1,1,644,20,58.73820392447441,4.7451563162431866e-45,low,-0.9470555782318115
pythia-410m,draw_1,1,3807,21,57.39032226373526,4.341694523728644e-44,low,-0.9219568371772766
pythia-410m,draw_1,1,2702,22,56.126212638718144,3.4884682285550126e-43,very_high,-0.33000704646110535
pythia-410m,draw_1,1,2654,23,55.195907345221684,1.624433409927589e-42,low,-0.3553590178489685
pythia-410m,draw_1,1,3199,24,55.05253853932032,2.059744303919171e-42,very_high,-0.21936163306236267
pythia-410m,draw_1,1,2799,25,54.577633879561304,4.5254801236174784e-42,low,-0.4831900894641876
pythia-410m,draw_1,1,393,26,54.32630677204595,6.866941501510595e-42,low,1.1478915214538574
pythia-410m,draw_1,1,2696,27,53.87120720177167,1.462249673960664e-41,very_high,-0.6387982964515686
pythia-410m,draw_1,1,3663,28,52.27191384520506,2.098591153034107e-40,control,-0.5052674412727356
pythia-410m,draw_1,1,2426,29,51.08803390369788,1.519521568842887e-39,very_high,-0.9200241565704346
pythia-410m,draw_1,1,1015,30,50.45688831427829,4.3777183477683664e-39,low,-1.2677037715911865
pythia-410m,draw_1,1,3372,31,49.84892840076962,1.2153027441767472e-38,low,-0.5408838987350464
pythia-410m,draw_1,1,1565,32,48.802048229399595,7.080354878080304e-38,low,-1.4158509969711304
pythia-410m,draw_1,1,3062,33,47.86524530177637,3.4425176042875093e-37,very_high,-0.10655876249074936
pythia-410m,draw_1,1,1496,34,47.71829096363577,4.41348801788598e-37,very_high,-0.1580883413553238
pythia-410m,draw_1,1,2840,35,47.382458602218186,7.790154571072625e-37,very_high,-0.9456995725631714
pythia-410m,draw_1,1,1800,36,46.639634692645735,2.742812096606792e-36,low,-0.18058781325817108
pythia-410m,draw_1,1,2160,37,46.63962568576433,2.7428540020182192e-36,low,0.44343748688697815
pythia-410m,draw_1,1,186,38,46.61325246227945,2.8683498527337908e-36,low,-1.4157538414001465
pythia-410m,draw_1,1,3471,39,46.00329196771802,8.079823573235735e-36,very_high,0.4485630393028259
pythia-410m,draw_1,1,1812,40,45.86797081941355,1.0169269790983802e-35,very_high,-0.9948145747184753
pythia-410m,draw_1,1,3453,41,45.86660118479846,1.0192975184455164e-35,low,-1.1217162609100342
pythia-410m,draw_1,1,491,42,44.35989872022908,1.3276251732496152e-34,very_high,-0.7851949334144592
pythia-410m,draw_1,1,454,43,44.20614609800413,1.7262404393328547e-34,very_high,-0.6767128109931946
pythia-410m,draw_1,1,294,44,44.18848639511395,1.7791035649320304e-34,control,-0.5950726866722107
pythia-410m,draw_1,1,291,45,44.11114570432384,2.0303932788360115e-34,low,0.4798699915409088
pythia-410m,draw_1,1,929,46,43.67312720834646,4.293214710904358e-34,low,-0.5920207500457764
pythia-410m,draw_1,1,1600,47,43.258648891358995,8.727290136494055e-34,very_high,-0.6491087079048157
pythia-410m,draw_1,1,3219,48,42.7970041320709,1.9251403756834563e-33,very_high,-1.9353410005569458
pythia-410m,draw_1,1,2246,49,42.689495152886444,2.314948310017844e-33,control,-1.1366761922836304
pythia-410m,draw_1,2,3601,0,100.17039267797351,6.202072816890868e-73,low,-1.4466845989227295
pythia-410m,draw_1,2,2654,1,78.1344027440855,1.710955242174977e-58,low,-0.5305860042572021
pythia-410m,draw_1,2,4072,2,71.1471328202753,9.845862393898915e-54,very_high,-1.0598576068878174
pythia-410m,draw_1,2,604,3,57.14904257709764,6.458663568632428e-44,very_high,-0.7478952407836914
pythia-410m,draw_1,2,2863,4,52.68715815882021,1.0496463778327822e-40,low,0.256146639585495
