model,draw,band,layer,mean_gini,std_gini,population_gini,mean_frac_active,mean_abs_activation
pythia-1.4b,draw_3,low,18,0.3360244714688541,0.009327090845792156,0.21312947001381688,0.9662619357638889,0.988959550857544
pythia-1.4b,draw_3,low,19,0.33023368180217594,0.010804403672976373,0.19938644162291452,0.9749983723958333,0.9886990785598755
pythia-1.4b,draw_3,low,20,0.3399200628636366,0.009070932848197735,0.21267429572244057,0.9781684027777777,0.9719426035881042
pythia-1.4b,draw_3,low,21,0.35022824161102956,0.01031409882437353,0.22548330709746622,0.9661300998263889,0.9597846865653992
pythia-1.4b,draw_3,low,22,0.3790763758864961,0.008708690895836362,0.2541560389275477,0.9531787109375,0.9052836894989014
pythia-1.4b,draw_3,low,23,0.41710240046997,0.005449297902409388,0.29834693226159437,0.8674994574652778,0.9156891703605652
pythia-1.4b,draw_3,medium,0,0.375084416789759,0.02468769360361094,0.07119648638882592,0.9721891276041666,0.3917738199234009
pythia-1.4b,draw_3,medium,1,0.3342229943415397,0.011790266237385426,0.19860014420936967,0.9851681857638889,1.4489551782608032
pythia-1.4b,draw_3,medium,2,0.3155344285286637,0.011390690136322155,0.16439414206907732,0.9302197265625,1.2831950187683105
pythia-1.4b,draw_3,medium,3,0.37939694377800887,0.009110571729761284,0.2272604432839671,0.875234375,1.0842493772506714
pythia-1.4b,draw_3,medium,4,0.38377090130595265,0.00604665418626275,0.22393529983343408,0.8619325086805556,0.9494746923446655
pythia-1.4b,draw_3,medium,5,0.3972931815882069,0.005583166197778931,0.2592347812153979,0.9678586154513888,0.9398036003112793
pythia-1.4b,draw_3,medium,6,0.40187868810869204,0.0050907521482476984,0.26299897551574736,0.9652484809027778,0.8610326647758484
pythia-1.4b,draw_3,medium,7,0.3964700766428001,0.003423093148774058,0.28312804523108426,0.9690407986111111,0.9922723174095154
pythia-1.4b,draw_3,medium,8,0.41339888155456056,0.003866000580553077,0.2944802534921722,0.9592957899305555,0.7892627120018005
pythia-1.4b,draw_3,medium,9,0.41192041722366335,0.004517147311806599,0.31010189999645466,0.9654448784722223,0.8378300666809082
pythia-1.4b,draw_3,medium,10,0.39911849024272705,0.004520284529691247,0.29119319871454397,0.9671896701388889,0.8625447154045105
pythia-1.4b,draw_3,medium,11,0.40267572264788515,0.00333741438805132,0.29027415559478276,0.9674896918402778,0.8337410092353821
pythia-1.4b,draw_3,medium,12,0.38154640184914446,0.0043950473189119385,0.27005966826756933,0.9725580512152778,0.8749483823776245
pythia-1.4b,draw_3,medium,13,0.37362415258094933,0.004925833232619686,0.263746457923385,0.9699978298611112,0.9237656593322754
pythia-1.4b,draw_3,medium,14,0.3663758693456916,0.0049101433476250594,0.24581626723403516,0.9633045789930555,0.9153305292129517
pythia-1.4b,draw_3,medium,15,0.35459575435243884,0.005865222763348215,0.23560508055851748,0.9729915364583334,0.9755483865737915
pythia-1.4b,draw_3,medium,16,0.33466840541071974,0.007360498237501496,0.2144140398337342,0.9780609809027778,1.051735281944275
pythia-1.4b,draw_3,medium,17,0.3249644399208138,0.007728627712457324,0.19984445991728794,0.9785004340277778,1.0510717630386353
pythia-1.4b,draw_3,medium,18,0.3358878207613455,0.008903771749068382,0.20693595258265018,0.9656103515625,0.9891564846038818
pythia-1.4b,draw_3,medium,19,0.3285977287113744,0.010111945175237664,0.1919569533540637,0.9743820529513889,0.9934467077255249
pythia-1.4b,draw_3,medium,20,0.33932621205251406,0.0091594879158891,0.2066924587934571,0.9787418619791667,0.9684390425682068
pythia-1.4b,draw_3,medium,21,0.3497461624553407,0.009705253612412092,0.22055238741182848,0.9650889756944444,0.9617565274238586
pythia-1.4b,draw_3,medium,22,0.37769818846644726,0.008155534088300546,0.2500221106915479,0.9511653645833333,0.906832218170166
pythia-1.4b,draw_3,medium,23,0.41790902389174295,0.005914007964115391,0.3004435203653224,0.8564127604166667,0.9168996810913086
pythia-1.4b,draw_3,high,0,0.3253471687778388,0.029385795956982177,0.07748285004130362,0.9818023003472223,0.49994996190071106
pythia-1.4b,draw_3,high,1,0.33074111015293256,0.011152915303042297,0.2069161955344354,0.9857839626736111,1.461424469947815
pythia-1.4b,draw_3,high,2,0.32257922162911956,0.010239880301870913,0.1611997716428748,0.9206108940972222,1.24730384349823
pythia-1.4b,draw_3,high,3,0.37340416771920154,0.008162232984279986,0.2096685681644519,0.9215234375,1.057755470275879
pythia-1.4b,draw_3,high,4,0.38256298464356314,0.006872711793927287,0.2157780471897761,0.8799717881944444,0.9489068984985352
pythia-1.4b,draw_3,high,5,0.39665889523882164,0.006361857468944892,0.2524396813784826,0.96734375,0.9427651762962341
pythia-1.4b,draw_3,high,6,0.4030622512382498,0.005204517384819818,0.25929733099733454,0.9656765407986111,0.8625635504722595
pythia-1.4b,draw_3,high,7,0.3976623340292746,0.004343179400063695,0.2776148575261421,0.9676491970486111,0.9858697056770325
pythia-1.4b,draw_3,high,8,0.413449001006868,0.004256873528816901,0.2880793163582249,0.9608197699652777,0.7895021438598633
pythia-1.4b,draw_3,high,9,0.4130881375333118,0.004552068898081082,0.302917846722506,0.9651215277777778,0.829234778881073
pythia-1.4b,draw_3,high,10,0.40086096820787065,0.0043473172287432325,0.2851209212385075,0.9681103515625,0.8486813902854919
pythia-1.4b,draw_3,high,11,0.4028072496431515,0.003506273207931552,0.28269579413750634,0.9673209635416666,0.8240593075752258
pythia-1.4b,draw_3,high,12,0.38160217384370937,0.004145128020091399,0.26342328983375674,0.9725260416666667,0.8723183870315552
pythia-1.4b,draw_3,high,13,0.37435129530233097,0.0047867437914990395,0.2577325337939351,0.9702001953125,0.9188029766082764
pythia-1.4b,draw_3,high,14,0.3681319046448664,0.005411562080579288,0.2413742029288537,0.9595865885416667,0.9032823443412781
pythia-1.4b,draw_3,high,15,0.35594306420602656,0.006120645209794374,0.23286521301705054,0.9720947265625,0.9559854865074158
pythia-1.4b,draw_3,high,16,0.33650684948363985,0.007506334627156908,0.21235058452315125,0.9768375651041666,1.0332162380218506
pythia-1.4b,draw_3,high,17,0.32555956481068504,0.009432474768024281,0.19791723874985556,0.9767095269097222,1.0343515872955322
pythia-1.4b,draw_3,high,18,0.3351575756084239,0.009328776283287935,0.20527533191327785,0.9655327690972222,0.9804599285125732
pythia-1.4b,draw_3,high,19,0.32724834358648885,0.010948328769513559,0.1926297783868487,0.9720941840277778,0.990877091884613
pythia-1.4b,draw_3,high,20,0.3371352353027678,0.009443644282183012,0.20747990311296594,0.9792925347222222,0.9730373024940491
pythia-1.4b,draw_3,high,21,0.34755219223645645,0.009090733990551287,0.22249611799130853,0.9643636067708333,0.9684168100357056
pythia-1.4b,draw_3,high,22,0.37485389605304137,0.008391418161211573,0.25245582389879084,0.9483116319444445,0.9188615679740906
pythia-1.4b,draw_3,high,23,0.4169739498907708,0.005551322574402976,0.3070064428483692,0.8464382595486111,0.9286473989486694
pythia-1.4b,draw_3,very_high,0,0.2733268300532026,0.01961311124913437,0.09112279379077193,0.9906043836805556,0.6386483311653137
pythia-1.4b,draw_3,very_high,1,0.3261666710396829,0.011302918226293443,0.21153317493569745,0.9858127170138888,1.5009765625
pythia-1.4b,draw_3,very_high,2,0.32624565138716616,0.013034275319810516,0.1562702573088699,0.9183013237847222,1.233018159866333
pythia-1.4b,draw_3,very_high,3,0.3744618232857672,0.009135378601465152,0.20457566136393357,0.9207090928819445,1.0585300922393799
pythia-1.4b,draw_3,very_high,4,0.38381237501893756,0.007244683360680138,0.21211968986791785,0.8792176649305555,0.955272376537323
pythia-1.4b,draw_3,very_high,5,0.39672440810599124,0.005760601176202331,0.24760905279411993,0.9669759114583333,0.9403325319290161
pythia-1.4b,draw_3,very_high,6,0.4027000442300524,0.004762798979072365,0.25281541715740463,0.9663297526041666,0.8626665472984314
pythia-1.4b,draw_3,very_high,7,0.3980452498230452,0.0046953068088476475,0.26894116405533075,0.9667979600694444,0.9662789106369019
pythia-1.4b,draw_3,very_high,8,0.4141687536192667,0.004216899427597532,0.28028010512255275,0.9611225043402778,0.7843500971794128
pythia-1.4b,draw_3,very_high,9,0.41339155828191376,0.00475982497985168,0.29432473741868437,0.9645610894097222,0.8237386345863342
pythia-1.4b,draw_3,very_high,10,0.40068371871717057,0.004783113276366174,0.27849337735760327,0.9684000651041667,0.8588576912879944
pythia-1.4b,draw_3,very_high,11,0.4026856449327668,0.003382229781099138,0.27605272440476036,0.9675569661458333,0.8250051736831665
pythia-1.4b,draw_3,very_high,12,0.3833804891240186,0.004098167511404451,0.25939432978234866,0.9716878255208333,0.8664573431015015
pythia-1.4b,draw_3,very_high,13,0.3758071579766545,0.004632746257020856,0.25381354118586663,0.9710818142361111,0.9055745005607605
pythia-1.4b,draw_3,very_high,14,0.369927906341325,0.0050856137619543496,0.23970368856708069,0.9590879991319444,0.8912279009819031
pythia-1.4b,draw_3,very_high,15,0.357235338566319,0.005784298620166195,0.23065386205428373,0.9717892795138889,0.9351111054420471
pythia-1.4b,draw_3,very_high,16,0.33963893275642887,0.006810221664124941,0.21305912412416372,0.9778043619791666,1.006692886352539
pythia-1.4b,draw_3,very_high,17,0.32711516441179866,0.008322829521212103,0.20056383747932194,0.9763530815972222,1.0044074058532715
pythia-1.4b,draw_3,very_high,18,0.3352094943705974,0.008835647064393161,0.20838599932136392,0.9676730685763889,0.9636410474777222
pythia-1.4b,draw_3,very_high,19,0.3264472172675451,0.009061257506501419,0.19834250900460693,0.97224609375,0.9733958840370178
pythia-1.4b,draw_3,very_high,20,0.335219692652867,0.007912453863325217,0.21406411869898623,0.9795860460069444,0.9636549353599548
pythia-1.4b,draw_3,very_high,21,0.3446434148527174,0.007993941771564893,0.22913279937063247,0.9641531032986111,0.9659289717674255
pythia-1.4b,draw_3,very_high,22,0.37007768929052093,0.007909843578895,0.25883052711940047,0.9471706814236112,0.9250780344009399
pythia-1.4b,draw_3,very_high,23,0.41510913646747555,0.0056841828645913545,0.31585728374087263,0.8410101996527778,0.9284143447875977
pythia-1.4b,draw_3,control,0,0.2914647393552201,0.043080990042653186,0.08681055511901414,0.9873345269097222,0.5965966582298279
pythia-1.4b,draw_3,control,1,0.32626869132028546,0.010969955330692597,0.20859340578753738,0.9859684244791667,1.491048812866211
pythia-1.4b,draw_3,control,2,0.3227665947660226,0.010780070509008215,0.15711846345567326,0.9204215494791667,1.2397173643112183
pythia-1.4b,draw_3,control,3,0.3729793326103772,0.007659150326434827,0.20814627724268275,0.9208854166666667,1.0574387311935425
pythia-1.4b,draw_3,control,4,0.38270524709327935,0.00642668736986045,0.21509515686964442,0.8805815972222222,0.9498787522315979
pythia-1.4b,draw_3,control,5,0.3966060803032877,0.005758043165832875,0.25111792752155115,0.9664680989583333,0.9392502903938293
pythia-1.4b,draw_3,control,6,0.4030282563913089,0.004348073404897279,0.2576380511256591,0.9667154947916666,0.8606786727905273
pythia-1.4b,draw_3,control,7,0.39752310032365257,0.004197549451295837,0.27372039581719676,0.9670708550347222,0.9732521176338196
pythia-1.4b,draw_3,control,8,0.41308927078426816,0.0038968950919434603,0.2835447492257748,0.9610866970486112,0.7848185300827026
pythia-1.4b,draw_3,control,9,0.41251074347834144,0.004440725764753784,0.2973261535991454,0.9653738064236111,0.8214467167854309
pythia-1.4b,draw_3,control,10,0.4000587294629525,0.004542786138893795,0.2797853247191504,0.9685970052083334,0.8469170331954956
pythia-1.4b,draw_3,control,11,0.40264330381379443,0.0036588535883732656,0.27693202349994017,0.9675835503472222,0.8203138113021851
pythia-1.4b,draw_3,control,12,0.382010389849956,0.00487946572892925,0.2580883908086362,0.9718234592013889,0.8639059066772461
pythia-1.4b,draw_3,control,13,0.37493641760890634,0.005431364223632998,0.2531780002809465,0.9709375,0.9090157747268677
pythia-1.4b,draw_3,control,14,0.3691175162126376,0.005215707680387138,0.23901572266691895,0.9564680989583333,0.8951503038406372
pythia-1.4b,draw_3,control,15,0.35646234150094325,0.005677880108345829,0.22956712588003803,0.9713677300347222,0.9442647695541382
pythia-1.4b,draw_3,control,16,0.3383156024114234,0.007834434864758391,0.21128733574742764,0.9769992404513889,1.019273042678833
pythia-1.4b,draw_3,control,17,0.32594210437134397,0.008834161208043478,0.1980634474119103,0.9763953993055555,1.0173869132995605
pythia-1.4b,draw_3,control,18,0.33403804117362795,0.00894955027337645,0.2046367846281174,0.9667903645833333,0.9716916084289551
pythia-1.4b,draw_3,control,19,0.3255273032925058,0.009642286150160204,0.19365556665483608,0.9713601345486111,0.982194185256958
pythia-1.4b,draw_3,control,20,0.33474955861802586,0.008858411220965244,0.20895157357784888,0.9793516710069444,0.9695534110069275
pythia-1.4b,draw_3,control,21,0.3447657231511493,0.00872907697081507,0.22419399343624713,0.9642887369791666,0.9696818590164185
pythia-1.4b,draw_3,control,22,0.37083637895170646,0.008473777525564044,0.25434768948021036,0.9477962239583333,0.9266214370727539
pythia-1.4b,draw_3,control,23,0.41595990133056704,0.005511888168710945,0.31192600545652027,0.8431374782986111,0.9315102696418762
