model,layer,head,role,bos_fraction,self_fraction,prev_fraction,source_fraction,target_fraction,repeat_fraction,induction_score,distractor_fraction,entropy
pythia-160m,7,9,bos_sink,0.7519499659538269,0.005386077333241701,0.004185413476079702,0.028715433552861214,0.038593731820583344,0.03516219183802605,0.008055070415139198,0.1455785036087036,1.8293389081954956
pythia-160m,7,10,bos_sink,0.9660616517066956,0.03393840417265892,1.1383618796379636e-22,1.3937077573023416e-14,6.04085456028816e-30,0.03393840417265892,1.3677841445450343e-14,1.884708924470082e-19,0.21377357840538025
pythia-160m,7,11,bos_sink,0.3390507102012634,0.00991454441100359,0.007000576239079237,0.11225227266550064,0.15183594822883606,0.05012377351522446,0.04635179787874222,0.3467370271682739,3.4679222106933594
pythia-160m,8,0,bos_sink,0.8567405939102173,0.0022894125431776047,0.048599712550640106,0.003546295454725623,0.0014945020666345954,0.10470759123563766,0.0005165389156900346,0.033510785549879074,1.0445622205734253
pythia-160m,8,1,bos_sink,0.3084406554698944,0.008706758730113506,0.005064649507403374,0.06770919263362885,0.09913335740566254,0.10030341893434525,0.02472517639398575,0.42441311478614807,3.677638053894043
pythia-160m,8,2,diffuse,0.0006266834679991007,0.0006477971910499036,0.00013030535774305463,0.020930878818035126,0.9103937745094299,0.001175102312117815,0.011298377998173237,0.06687431782484055,0.6627100706100464
pythia-160m,8,3,bos_sink,0.8954327702522278,3.528825982357375e-05,4.3964042561128736e-05,0.05199557542800903,0.024586450308561325,0.002056938363239169,0.008071633987128735,0.025928882881999016,0.8301008343696594
pythia-160m,8,4,bos_sink,0.7309491038322449,0.008518223650753498,0.016645705327391624,0.012986063957214355,0.0073380786925554276,0.13785463571548462,0.0029948134906589985,0.11087203025817871,1.8698304891586304
pythia-160m,8,5,bos_sink,0.9890844225883484,6.40276339254342e-05,0.0010106079280376434,0.0022439491003751755,0.0015630486886948347,0.0033504932653158903,0.00014140561688691378,0.003759561339393258,0.12937574088573456
pythia-160m,8,6,bos_sink,0.9998817443847656,4.206448284094222e-05,5.790284831164172e-06,5.951492130407132e-05,2.468076729655877e-07,5.7802382798399776e-05,5.56730228709057e-05,1.977101874217624e-06,0.001972801052033901
pythia-160m,8,7,bos_sink,0.46649640798568726,0.1145472377538681,0.002563867252320051,0.09245415031909943,0.009548394940793514,0.13558520376682281,0.05949277803301811,0.2959153950214386,3.0329623222351074
pythia-160m,8,8,diffuse,0.11632880568504333,0.0004954783362336457,0.0008638708386570215,0.044118933379650116,0.6636719703674316,0.0015794853679835796,0.021288208663463593,0.17430076003074646,1.8487879037857056
pythia-160m,8,9,bos_sink,0.9923880100250244,0.00010905670205829665,6.054275581846014e-05,0.00018557776638772339,0.00549992686137557,0.0005496497033163905,7.027429819572717e-05,0.0013779473956674337,0.07959739118814468
pythia-160m,8,10,bos_sink,0.7811930775642395,0.00768520450219512,0.003463434986770153,0.030781881883740425,0.0800950676202774,0.02252374216914177,0.009708935394883156,0.0854063630104065,1.519890546798706
pythia-160m,8,11,diffuse,0.007282700389623642,0.00041675425018183887,0.000210362282814458,0.0905466303229332,0.6997209191322327,0.001532316324301064,0.040298543870449066,0.200917586684227,1.7421208620071411
pythia-160m,9,0,bos_sink,0.7136111855506897,0.18344572186470032,0.06215749680995941,0.005876794923096895,0.0020026175770908594,0.27310580015182495,0.0001787570072337985,0.005403363145887852,1.3288596868515015
pythia-160m,9,1,bos_sink,0.6707351207733154,0.306408166885376,0.006743419449776411,0.007926315069198608,0.0030235364101827145,0.3176169693470001,0.0015452243387699127,0.0006985889049246907,1.1055852174758911
pythia-160m,9,2,diffuse,0.14734075963497162,0.003044036915525794,0.0016217846423387527,0.04855573549866676,0.5293028354644775,0.01588616520166397,0.01829194836318493,0.25891444087028503,2.4979207515716553
pythia-160m,9,3,bos_sink,0.4321923851966858,0.005125018768012524,0.016284490004181862,0.15404626727104187,0.03091074340045452,0.11368662118911743,0.018829189240932465,0.26916399598121643,3.4045939445495605
pythia-160m,9,4,bos_sink,0.3026031255722046,0.00038102755206637084,0.000273398618446663,0.10713982582092285,0.2353145033121109,0.021292487159371376,0.037941284477710724,0.3336496353149414,3.284599781036377
pythia-160m,9,5,bos_sink,0.34593653678894043,0.06585624068975449,0.05426730960607529,9.1503079602262e-06,0.38327300548553467,0.24514082074165344,2.7772516659752e-06,0.025640161707997322,2.3209214210510254
pythia-160m,9,6,diffuse,0.0329505130648613,0.00045725039672106504,0.00015676282055210322,0.05284055322408676,0.6215732097625732,0.011394774541258812,0.02700936794281006,0.2812406122684479,2.216803789138794
pythia-160m,9,7,diffuse,0.03627113997936249,0.003928223624825478,0.021029509603977203,0.05382378399372101,0.4603182375431061,0.11643858253955841,0.024817561730742455,0.333147794008255,3.0916664600372314
pythia-160m,9,8,diffuse,0.028413765132427216,0.004023971501737833,0.00139054364990443,0.03729717433452606,0.7111304998397827,0.01898931711912155,0.01745341718196869,0.20416922867298126,1.92226243019104
pythia-160m,9,9,diffuse,0.035154979676008224,0.010317523032426834,0.00804408174008131,0.05556686222553253,0.663783073425293,0.03340749442577362,0.02176499366760254,0.21208757162094116,2.094160318374634
pythia-160m,9,10,bos_sink,0.9932726621627808,0.00020696506544481963,7.406892109429464e-05,0.004889547359198332,6.30632639513351e-05,0.00043941737385466695,0.0001544646074762568,0.0013346888590604067,0.07929695397615433
pythia-160m,9,11,bos_sink,0.9990631341934204,2.50317134486977e-06,2.081802819020595e-07,0.0005836142227053642,1.6415318896179087e-05,1.2064964721503202e-05,0.0002818969660438597,0.0003276992938481271,0.013889462687075138
pythia-160m,10,0,bos_sink,0.7710880041122437,0.002058192156255245,0.005552880931645632,0.01068655401468277,0.09230305254459381,0.030087359249591827,0.00322764297015965,0.09583494812250137,1.538891315460205
pythia-160m,10,1,bos_sink,0.6162299513816833,0.2815522253513336,0.00032467112760059536,0.03511641547083855,6.410022706404561e-06,0.2949691414833069,0.0030127789359539747,0.05367794632911682,1.6153576374053955
pythia-160m,10,2,bos_sink,0.8948860764503479,8.070549483818468e-06,7.834447535159939e-10,0.015845058485865593,0.0553683340549469,0.011367847211658955,6.954022637728485e-07,0.022533809766173363,0.7616354823112488
pythia-160m,10,3,bos_sink,0.9909038543701172,8.441636055067647e-06,8.161506229953375e-06,0.0016428297385573387,0.002718417439609766,0.0009174329461529851,2.246553094664705e-07,0.0038177245296537876,0.0989021360874176
pythia-160m,10,4,bos_sink,0.8373621702194214,0.0026259494479745626,0.00592142203822732,0.06559769809246063,0.015332709066569805,0.028080487623810768,0.00842304341495037,0.05362708866596222,1.3137742280960083
pythia-160m,10,5,diffuse,5.068660584583995e-07,0.1091899648308754,0.18651610612869263,2.3039574443828315e-05,1.4354821360029746e-05,0.8302280306816101,9.054448128154036e-06,0.1697336882352829,2.9511325359344482
pythia-160m,10,6,diffuse,0.09055907279253006,0.00348047842271626,0.002352840732783079,0.07631446421146393,0.5076665878295898,0.02221550978720188,0.028533000499010086,0.3032439947128296,2.8054423332214355
pythia-160m,10,7,bos_sink,0.777785062789917,0.0005365820834413171,0.00024138532171491534,0.014373913407325745,0.1066618412733078,0.010972447693347931,0.004410173278301954,0.0902070552110672,1.4263404607772827
pythia-160m,10,8,bos_sink,0.582567572593689,0.0008932792698033154,0.0018316147616133094,0.03556475415825844,0.19317926466464996,0.01789330691099167,0.012558679096400738,0.17079490423202515,2.2665674686431885
pythia-160m,10,9,bos_sink,0.3361756205558777,0.10409395396709442,0.09791003912687302,0.024901192635297775,0.006045640911906958,0.3978668451309204,0.0038463007658720016,0.23501060903072357,3.377368450164795
pythia-160m,10,10,bos_sink,0.41957417130470276,0.0019528819248080254,0.0004589292802847922,0.043629586696624756,0.3139112889766693,0.016245316714048386,0.018812773749232292,0.20663940906524658,2.5624518394470215
pythia-160m,10,11,bos_sink,0.36262521147727966,0.001994910417124629,0.0011231076205149293,0.08913524448871613,0.1884109526872635,0.03916989639401436,0.03319498524069786,0.320658415555954,3.274414300918579
pythia-160m,11,0,bos_sink,0.3564813435077667,0.5066394209861755,0.1299285739660263,0.00033885345328599215,3.0660292082984597e-09,0.6419090628623962,4.723383639770873e-08,0.0012706555426120758,1.4737474918365479
pythia-160m,11,1,bos_sink,0.323817640542984,1.1028094377252273e-05,0.017147930338978767,0.027315866202116013,0.011918235570192337,0.34655192494392395,0.01554889790713787,0.29039618372917175,3.321594476699829
pythia-160m,11,2,bos_sink,0.649495005607605,0.0002935266529675573,0.11782081425189972,8.505804203196021e-07,2.2992086012862956e-10,0.33051779866218567,4.219877780542447e-08,0.019986508414149284,1.6376475095748901
pythia-160m,11,3,bos_sink,0.9887309074401855,3.502273671074363e-08,0.0032477325294166803,1.8108163203578442e-05,3.097553769038086e-09,0.010044951923191547,1.3101810218338339e-12,0.0012063184985890985,0.11488070338964462
pythia-160m,11,4,diffuse,0.18958882987499237,3.736993789971166e-07,0.0017139395931735635,0.17030306160449982,0.1511533409357071,0.060026515275239944,0.049826886504888535,0.428928017616272,3.9004387855529785
pythia-160m,11,5,bos_sink,0.45079505443573,0.007423859555274248,0.008963611908257008,0.013335470110177994,0.006188693456351757,0.36751505732536316,0.011034189723432064,0.16216570138931274,2.7190213203430176
pythia-160m,11,6,bos_sink,0.6021901369094849,0.0048120585270226,0.1726607084274292,4.315597834647633e-08,2.651747961837647e-12,0.37487319111824036,3.049224589458336e-15,0.022936537861824036,1.699332356452942
pythia-160m,11,7,bos_sink,0.42696046829223633,0.05916423723101616,0.08958174288272858,0.00014745541557203978,0.00011225236812606454,0.4989178776741028,5.7630222727311775e-06,0.07386177033185959,2.603090286254883
pythia-160m,11,8,previous_token,0.04844285920262337,0.5379354357719421,0.24708938598632812,2.8265715101838396e-08,3.967599932251424e-17,0.9498288631439209,2.8265715101838396e-08,0.0017281088512390852,1.8333637714385986
pythia-160m,11,9,previous_token,0.07808063179254532,0.15435747802257538,0.24710001051425934,0.0005468774470500648,3.1435202885177205e-08,0.8766732215881348,0.00022200671082828194,0.044698890298604965,2.6861796379089355
pythia-160m,11,10,bos_sink,0.6575096845626831,0.01048152707517147,0.044591959565877914,0.0015724233817309141,2.6155747036682442e-05,0.3181004822254181,0.0015723912511020899,0.02279159426689148,1.7484846115112305
pythia-160m,11,11,diffuse,0.02150895446538925,0.7534433007240295,0.1367468237876892,0.0002685623476281762,1.2594223335327115e-06,0.951562762260437,0.00025089073460549116,0.026658913120627403,1.3513317108154297
pythia-410m,0,0,previous_token,0.002750302432104945,0.2396429032087326,0.37097883224487305,0.02738543413579464,0.0044031208381056786,0.8390424847602844,0.0015604838263243437,0.1264186054468155,2.822200298309326
pythia-410m,0,1,bos_sink,0.9995408058166504,2.314219636900816e-05,2.0647705241572112e-05,0.00012121943291276693,2.1425435988930985e-05,0.00010214005305897444,2.6743344278656878e-05,0.0002134633541572839,0.007755544036626816
pythia-410m,0,2,bos_sink,0.4564186632633209,0.05487251281738281,0.030865786597132683,0.10646098852157593,0.021526573225855827,0.17129120230674744,0.03433625027537346,0.24430274963378906,3.3499622344970703
pythia-410m,0,3,diffuse,0.1192627102136612,0.255368173122406,0.060558829456567764,0.18167781829833984,0.021844811737537384,0.4321490526199341,0.07302135229110718,0.24506554007530212,3.922170400619507
pythia-410m,0,4,diffuse,0.005271029192954302,0.10027611255645752,0.12195257097482681,0.13765640556812286,0.02809789776802063,0.4468192160129547,0.021599072962999344,0.38215556740760803,4.2170515060424805
pythia-410m,0,5,induction,0.006544196046888828,0.2009894847869873,0.004944780841469765,0.6940851807594299,0.007241629064083099,0.22231826186180115,0.6647859811782837,0.06981022655963898,1.8242652416229248
pythia-410m,0,6,diffuse,0.09580382704734802,0.08238662034273148,0.090931735932827,0.10657128691673279,0.02559843845665455,0.3939600884914398,0.02143797092139721,0.37806639075279236,4.259650230407715
pythia-410m,0,7,diffuse,0.11208205670118332,0.12167766690254211,0.09816539287567139,0.11115466058254242,0.0257461816072464,0.4119274318218231,0.03027668595314026,0.33908969163894653,4.1934661865234375
pythia-410m,0,8,bos_sink,0.592049777507782,0.05663197860121727,0.03974572941660881,0.059954117983579636,0.011330028995871544,0.179316446185112,0.014732073061168194,0.1573493629693985,2.6875953674316406
pythia-410m,0,9,diffuse,0.01761976256966591,0.10677938163280487,0.18853673338890076,0.061546482145786285,0.017697060480713844,0.6008253693580627,0.008129877969622612,0.3023114800453186,3.8708584308624268
pythia-410m,0,10,diffuse,0.04025375097990036,0.08151376992464066,0.06891627609729767,0.17607420682907104,0.037692561745643616,0.3282824754714966,0.04311356693506241,0.4176970422267914,4.4073076248168945
pythia-410m,0,11,bos_sink,0.30650240182876587,0.09740530699491501,0.05935980752110481,0.11625166237354279,0.021902408450841904,0.2853880226612091,0.03573961928486824,0.269955575466156,3.821488618850708
pythia-410m,0,12,diffuse,0.2724708020687103,0.06130779907107353,0.056721385568380356,0.11662277579307556,0.02573108673095703,0.26011601090431213,0.02970365807414055,0.3250594437122345,3.9840188026428223
pythia-410m,0,13,bos_sink,0.5902810096740723,0.021381797268986702,0.02273164503276348,0.0750962495803833,0.01714595966041088,0.11160188168287277,0.0178832970559597,0.20587489008903503,2.7678685188293457
pythia-410m,0,14,previous_token,0.004673746880143881,0.15050536394119263,0.2622639238834381,0.05027993023395538,0.012107139453291893,0.6866321563720703,0.005045285448431969,0.24630698561668396,3.5210509300231934
pythia-410m,0,15,bos_sink,0.3550974726676941,0.09241867065429688,0.04672003164887428,0.1163262277841568,0.021556740626692772,0.25240278244018555,0.04572893679141998,0.2546168565750122,3.6656384468078613
pythia-410m,1,0,bos_sink,0.9156266450881958,0.008278589695692062,0.008180790580809116,0.02336296997964382,0.0022212525364011526,0.029870931059122086,0.0015017841942608356,0.028917988762259483,0.7724396586418152
pythia-410m,1,1,bos_sink,0.7761893272399902,0.06229456141591072,0.0641447976231575,0.01222527027130127,0.001010257750749588,0.16704779863357544,0.0008739647455513477,0.04352717846632004,1.464200735092163
pythia-410m,1,2,diffuse,0.004949457477778196,0.08891579508781433,0.09127642214298248,0.13724090158939362,0.03461210057139397,0.3836533725261688,0.033873096108436584,0.4395439922809601,4.298887252807617
pythia-410m,1,3,previous_token,0.08129692822694778,0.16212774813175201,0.2903197705745697,0.03664816543459892,0.0072252992540597916,0.6747467517852783,0.003045450896024704,0.2000826895236969,3.3660309314727783
pythia-410m,1,4,induction,0.10632607340812683,0.09083229303359985,0.003705766052007675,0.6040219664573669,0.005386474542319775,0.14702922105789185,0.5861475467681885,0.13723652064800262,2.436533212661743
pythia-410m,1,5,diffuse,0.00746398838236928,0.15386465191841125,0.12728706002235413,0.09866772592067719,0.025616534054279327,0.4811268746852875,0.022478431463241577,0.3871249854564667,4.109300136566162
pythia-410m,1,6,previous_token,0.02948194369673729,0.1695072501897812,0.3253468871116638,0.07996044307947159,0.004382456187158823,0.7163553237915039,0.0019889087416231632,0.1698198914527893,3.2284626960754395
pythia-410m,1,7,bos_sink,0.6695853471755981,0.0391169935464859,0.047985661774873734,0.07177398353815079,0.010169404558837414,0.14303165674209595,0.014575546607375145,0.10543950647115707,2.2890639305114746
pythia-410m,1,8,diffuse,0.22266452014446259,0.030284740030765533,0.0340086854994297,0.23352627456188202,0.03278626874089241,0.1603182852268219,0.03889330103993416,0.35070469975471497,4.136448860168457
