method,model,band,draw,size_multiplier,n_edges,n_edges_acdc_ref,total_edges,size_fraction,n_edges_method,n_edges_acdc,n_intersection,n_union,jaccard,recall_in_acdc,recall_in_method,dice
eap,pythia-1b,medium,draw_1,0.75,678,904,10009,0.06773903486861825,678,904,355,1227,0.2893235533822331,0.3926991150442478,0.523598820058997,0.44879898862199746
eap,pythia-1b,medium,draw_1,1.0,904,904,10009,0.09031871315815766,904,904,421,1387,0.3035328046142754,0.4657079646017699,0.4657079646017699,0.4657079646017699
eap,pythia-1b,medium,draw_1,1.5,1356,904,10009,0.1354780697372365,1356,904,521,1739,0.2995974698102358,0.5763274336283186,0.38421828908554573,0.46106194690265484
eap,pythia-1b,medium,draw_1,2.0,1808,904,10009,0.18063742631631532,1808,904,608,2104,0.2889733840304182,0.672566371681416,0.336283185840708,0.44837758112094395
eap,pythia-1b,medium,draw_1,3.0,2712,904,10009,0.270956139474473,2712,904,723,2893,0.24991358451434498,0.7997787610619469,0.2665929203539823,0.39988938053097345
eap,pythia-1b,medium,draw_1,5.0,4520,904,10009,0.4515935657907883,4520,904,828,4596,0.1801566579634465,0.915929203539823,0.1831858407079646,0.3053097345132743
eap,pythia-1b,high,draw_1,0.1,100,1002,10009,0.009991008092716556,100,1002,90,1012,0.08893280632411067,0.08982035928143713,0.9,0.16333938294010888
eap,pythia-1b,high,draw_1,0.2,200,1002,10009,0.01998201618543311,200,1002,164,1038,0.1579961464354528,0.16367265469061876,0.82,0.27287853577371046
eap,pythia-1b,high,draw_1,0.3,301,1002,10009,0.03007293435907683,301,1002,229,1074,0.2132216014897579,0.22854291417165667,0.760797342192691,0.35149654643131234
eap,pythia-1b,high,draw_1,0.5,501,1002,10009,0.05005495054450994,501,1002,320,1183,0.2704987320371936,0.3193612774451098,0.6387225548902196,0.4258150365934797
eap,pythia-1b,high,draw_1,0.75,752,1002,10009,0.0751323808572285,752,1002,425,1329,0.3197893152746426,0.4241516966067864,0.5651595744680851,0.4846066134549601
eap,pythia-1b,high,draw_1,1.0,1002,1002,10009,0.10010990108901988,1002,1002,498,1506,0.33067729083665337,0.49700598802395207,0.49700598802395207,0.49700598802395207
eap,pythia-1b,high,draw_1,1.5,1503,1002,10009,0.15016485163352983,1503,1002,619,1886,0.3282078472958643,0.6177644710578842,0.41184298070525616,0.4942115768463074
eap,pythia-1b,high,draw_1,2.0,2004,1002,10009,0.20021980217803975,2004,1002,710,2296,0.30923344947735193,0.7085828343313373,0.35429141716566864,0.47238855622089154
eap,pythia-1b,high,draw_1,3.0,3006,1002,10009,0.30032970326705966,3006,1002,823,3185,0.2583987441130298,0.8213572854291418,0.2737857618097139,0.4106786427145709
eap,pythia-1b,high,draw_1,5.0,5010,1002,10009,0.5005495054450995,5010,1002,947,5065,0.18696939782823296,0.9451097804391217,0.18902195608782435,0.31503659347970725
eap,pythia-1b,very_high,draw_1,0.1,82,817,10009,0.008192626636027576,82,817,65,834,0.07793764988009592,0.0795593635250918,0.7926829268292683,0.1446051167964405
eap,pythia-1b,very_high,draw_1,0.2,163,817,10009,0.016285343191127986,163,817,125,855,0.14619883040935672,0.15299877600979192,0.7668711656441718,0.25510204081632654
eap,pythia-1b,very_high,draw_1,0.3,245,817,10009,0.02447796982715556,245,817,167,895,0.18659217877094972,0.204406364749082,0.6816326530612244,0.3145009416195857
eap,pythia-1b,very_high,draw_1,0.5,408,817,10009,0.040763313018283544,408,817,246,979,0.2512768130745659,0.3011015911872705,0.6029411764705882,0.4016326530612245
eap,pythia-1b,very_high,draw_1,0.75,613,817,10009,0.06124487960835248,613,817,331,1099,0.30118289353958144,0.40514075887392903,0.5399673735725938,0.46293706293706294
eap,pythia-1b,very_high,draw_1,1.0,817,817,10009,0.08162653611749425,817,817,384,1250,0.3072,0.4700122399020808,0.4700122399020808,0.4700122399020808
eap,pythia-1b,very_high,draw_1,1.5,1226,817,10009,0.12248975921670496,1226,817,474,1569,0.30210325047801145,0.5801713586291309,0.3866231647634584,0.46402349486049926
eap,pythia-1b,very_high,draw_1,2.0,1634,817,10009,0.1632530722349885,1634,817,554,1897,0.29204006325777543,0.6780905752753978,0.3390452876376989,0.45206038351693184
eap,pythia-1b,very_high,draw_1,3.0,2451,817,10009,0.24487960835248276,2451,817,652,2616,0.2492354740061162,0.7980416156670747,0.26601387188902487,0.3990208078335373
eap,pythia-1b,very_high,draw_1,5.0,4085,817,10009,0.40813268058747126,4085,817,744,4158,0.17893217893217894,0.9106487148102815,0.1821297429620563,0.30354957160342716
eap,pythia-1b,control,draw_1,0.1,93,928,10009,0.009291637526226396,93,928,73,948,0.0770042194092827,0.07866379310344827,0.7849462365591398,0.14299706170421156
eap,pythia-1b,control,draw_1,0.2,186,928,10009,0.018583275052452792,186,928,140,974,0.1437371663244353,0.15086206896551724,0.7526881720430108,0.2513464991023339
eap,pythia-1b,control,draw_1,0.3,278,928,10009,0.027775002497752024,278,928,192,1014,0.1893491124260355,0.20689655172413793,0.6906474820143885,0.31840796019900497
eap,pythia-1b,control,draw_1,0.5,464,928,10009,0.046358277550204816,464,928,279,1113,0.25067385444743934,0.30064655172413796,0.6012931034482759,0.40086206896551724
eap,pythia-1b,control,draw_1,0.75,696,928,10009,0.06953741632530723,696,928,379,1245,0.3044176706827309,0.4084051724137931,0.5445402298850575,0.4667487684729064
eap,pythia-1b,control,draw_1,1.0,928,928,10009,0.09271655510040963,928,928,444,1412,0.31444759206798867,0.47844827586206895,0.47844827586206895,0.47844827586206895
eap,pythia-1b,control,draw_1,1.5,1392,928,10009,0.13907483265061446,1392,928,548,1772,0.309255079006772,0.5905172413793104,0.3936781609195402,0.4724137931034483
eap,pythia-1b,control,draw_1,2.0,1856,928,10009,0.18543311020081926,1856,928,641,2143,0.29911339244050394,0.6907327586206896,0.3453663793103448,0.46048850574712646
eap,pythia-1b,control,draw_1,3.0,2784,928,10009,0.2781496653012289,2784,928,760,2952,0.25745257452574527,0.8189655172413793,0.27298850574712646,0.40948275862068967
eap,pythia-1b,control,draw_1,5.0,4640,928,10009,0.4635827755020482,4640,928,868,4700,0.18468085106382978,0.9353448275862069,0.1870689655172414,0.3117816091954023
eap,pythia-1.4b,low,draw_1,0.1,251,2507,80581,0.0031148781970936077,251,2507,198,2560,0.07734375,0.07897885919425608,0.7888446215139442,0.14358230601885424
eap,pythia-1.4b,low,draw_1,0.2,501,2507,80581,0.006217346520892022,501,2507,351,2657,0.13210387655250283,0.14000797766254489,0.7005988023952096,0.23337765957446807
eap,pythia-1.4b,low,draw_1,0.3,752,2507,80581,0.00933222471798563,752,2507,468,2791,0.16768183446793264,0.18667730355005982,0.6223404255319149,0.2872046640073642
eap,pythia-1.4b,low,draw_1,0.5,1254,2507,80581,0.015561981112172845,1254,2507,646,3115,0.20738362760834672,0.25767850019944155,0.5151515151515151,0.34352565806966234
eap,pythia-1.4b,low,draw_1,0.75,1880,2507,80581,0.023330561794964073,1880,2507,855,3532,0.24207248018120045,0.34104507379337856,0.45478723404255317,0.389788010029633
eap,pythia-1.4b,low,draw_1,1.0,2507,2507,80581,0.031111552351050495,2507,2507,998,4016,0.24850597609561753,0.39808536098923014,0.39808536098923014,0.39808536098923014
eap,pythia-1.4b,low,draw_1,1.5,3760,2507,80581,0.04666112358992815,3760,2507,1222,5045,0.24222001982160554,0.4874351814918229,0.325,0.38997925642253073
eap,pythia-1.4b,low,draw_1,2.0,5014,2507,80581,0.06222310470210099,5014,2507,1401,6120,0.22892156862745097,0.5588352612684483,0.27941763063422415,0.37255684084563223
eap,pythia-1.4b,low,draw_1,3.0,7521,2507,80581,0.09333465705315148,7521,2507,1631,8397,0.19423603667976658,0.6505783805345033,0.2168594601781678,0.32528919026725167
eap,pythia-1.4b,low,draw_1,5.0,12535,2507,80581,0.1555577617552525,12535,2507,1944,13098,0.1484196060467247,0.775428799361787,0.1550857598723574,0.258476266453929
eap,pythia-1.4b,medium,draw_1,0.1,255,2551,80581,0.0031645176902743823,255,2551,209,2597,0.08047747400847131,0.08192865542924344,0.8196078431372549,0.14896650035637918
eap,pythia-1.4b,medium,draw_1,0.2,510,2551,80581,0.006329035380548765,510,2551,351,2710,0.12952029520295202,0.13759310074480596,0.6882352941176471,0.22933681803332245
eap,pythia-1.4b,medium,draw_1,0.3,765,2551,80581,0.009493553070823148,765,2551,470,2846,0.1651440618411806,0.18424147393179147,0.6143790849673203,0.28347406513872137
eap,pythia-1.4b,medium,draw_1,0.5,1276,2551,80581,0.015834998324667105,1276,2551,680,3147,0.21607880521131237,0.26656213249705996,0.5329153605015674,0.35536974131173243
eap,pythia-1.4b,medium,draw_1,0.75,1913,2551,80581,0.023740087613705465,1913,2551,859,3605,0.23828016643550623,0.33673069384555077,0.4490329325666492,0.38485663082437277
eap,pythia-1.4b,medium,draw_1,1.0,2551,2551,80581,0.03165758677603902,2551,2551,1020,4082,0.24987751102400785,0.39984319874559,0.39984319874559,0.39984319874559
eap,pythia-1.4b,medium,draw_1,1.5,3826,2551,80581,0.04748017522741093,3826,2551,1260,5117,0.24623803009575923,0.49392395139161116,0.3293256664924203,0.3951701427003293
eap,pythia-1.4b,medium,draw_1,2.0,5102,2551,80581,0.06331517355207804,5102,2551,1462,6191,0.23614924890970765,0.573108584868679,0.2865542924343395,0.3820723899124526
eap,pythia-1.4b,medium,draw_1,3.0,7653,2551,80581,0.09497276032811705,7653,2551,1728,8476,0.2038697498820198,0.6773814190513524,0.2257938063504508,0.3386907095256762
eap,pythia-1.4b,medium,draw_1,5.0,12755,2551,80581,0.15828793388019508,12755,2551,2078,13228,0.15709101905049894,0.8145825166601333,0.16291650333202665,0.27152750555337773
eap,pythia-1.4b,high,draw_1,0.1,216,2162,80581,0.0026805326317618297,216,2162,165,2213,0.0745594215996385,0.07631822386679,0.7638888888888888,0.13877207737594618
eap,pythia-1.4b,high,draw_1,0.2,432,2162,80581,0.005361065263523659,432,2162,299,2295,0.13028322440087145,0.13829787234042554,0.6921296296296297,0.2305319969159599
eap,pythia-1.4b,high,draw_1,0.3,649,2162,80581,0.008054007768580684,649,2162,406,2405,0.16881496881496882,0.1877890841813136,0.6255778120184899,0.2888651725364639
eap,pythia-1.4b,high,draw_1,0.5,1081,2162,80581,0.013415073032104343,1081,2162,559,2684,0.20827123695976155,0.2585568917668825,0.517113783533765,0.34474252235584335
eap,pythia-1.4b,high,draw_1,0.75,1622,2162,80581,0.020128814484804112,1622,2162,742,3042,0.24391847468770544,0.34320074005550416,0.45745992601726265,0.39217758985200846
eap,pythia-1.4b,high,draw_1,1.0,2162,2162,80581,0.026830146064208686,2162,2162,866,3458,0.25043377674956624,0.4005550416281221,0.4005550416281221,0.4005550416281221
eap,pythia-1.4b,high,draw_1,1.5,3243,2162,80581,0.040245219096313026,3243,2162,1079,4326,0.24942209893666203,0.49907493061979646,0.33271662041319766,0.3992599444958372
eap,pythia-1.4b,high,draw_1,2.0,4324,2162,80581,0.05366029212841737,4324,2162,1210,5276,0.2293404094010614,0.5596669750231268,0.2798334875115634,0.37311131668208447
eap,pythia-1.4b,high,draw_1,3.0,6486,2162,80581,0.08049043819262605,6486,2162,1400,7248,0.19315673289183222,0.6475485661424607,0.2158495220474869,0.32377428307123035
eap,pythia-1.4b,high,draw_1,5.0,10810,2162,80581,0.1341507303210434,10810,2162,1683,11289,0.14908317831517406,0.7784458834412581,0.1556891766882516,0.25948196114708605
eap,pythia-1.4b,very_high,draw_1,0.1,194,1940,80581,0.0024075154192675693,194,1940,148,1986,0.07452165156092648,0.07628865979381444,0.7628865979381443,0.1387066541705717
eap,pythia-1.4b,very_high,draw_1,0.2,388,1940,80581,0.0048150308385351386,388,1940,262,2066,0.12681510164569215,0.13505154639175257,0.6752577319587629,0.22508591065292097
eap,pythia-1.4b,very_high,draw_1,0.3,582,1940,80581,0.007222546257802708,582,1940,362,2160,0.1675925925925926,0.1865979381443299,0.6219931271477663,0.28707375099127674
eap,pythia-1.4b,very_high,draw_1,0.5,970,1940,80581,0.012037577096337846,970,1940,526,2384,0.22063758389261745,0.2711340206185567,0.5422680412371134,0.3615120274914089
eap,pythia-1.4b,very_high,draw_1,0.75,1455,1940,80581,0.01805636564450677,1455,1940,648,2747,0.2358937022206043,0.334020618556701,0.44536082474226807,0.38173784977908687
eap,pythia-1.4b,very_high,draw_1,1.0,1940,1940,80581,0.024075154192675693,1940,1940,756,3124,0.24199743918053776,0.38969072164948454,0.38969072164948454,0.38969072164948454
eap,pythia-1.4b,very_high,draw_1,1.5,2910,1940,80581,0.03611273128901354,2910,1940,919,3931,0.2337827524802849,0.47371134020618555,0.31580756013745703,0.37896907216494846
eap,pythia-1.4b,very_high,draw_1,2.0,3880,1940,80581,0.048150308385351386,3880,1940,1035,4785,0.21630094043887146,0.5335051546391752,0.2667525773195876,0.3556701030927835
eap,pythia-1.4b,very_high,draw_1,3.0,5820,1940,80581,0.07222546257802707,5820,1940,1242,6518,0.1905492482356551,0.6402061855670103,0.2134020618556701,0.3201030927835051
eap,pythia-1.4b,very_high,draw_1,5.0,9700,1940,80581,0.12037577096337847,9700,1940,1500,10140,0.14792899408284024,0.7731958762886598,0.15463917525773196,0.25773195876288657
eap,pythia-1.4b,control,draw_1,0.1,223,2233,80581,0.0027674017448281853,223,2233,168,2288,0.07342657342657342,0.07523510971786834,0.7533632286995515,0.13680781758957655
eap,pythia-1.4b,control,draw_1,0.2,447,2233,80581,0.005547213362951564,447,2233,299,2381,0.125577488450231,0.13390058217644424,0.668903803131991,0.22313432835820896
eap,pythia-1.4b,control,draw_1,0.3,670,2233,80581,0.00831461510777975,670,2233,391,2512,0.15565286624203822,0.17510076130765787,0.5835820895522388,0.26937650706166033
eap,pythia-1.4b,control,draw_1,0.5,1116,2233,80581,0.01384941859743612,1116,2233,555,2794,0.19863994273443092,0.24854455888938648,0.49731182795698925,0.33144222155867425
eap,pythia-1.4b,control,draw_1,0.75,1675,2233,80581,0.020786537769449373,1675,2233,734,3174,0.23125393824826718,0.32870577698163905,0.4382089552238806,0.37563971340839303
eap,pythia-1.4b,control,draw_1,1.0,2233,2233,80581,0.027711247068167435,2233,2233,867,3599,0.24090025006946375,0.3882669055082848,0.3882669055082848,0.3882669055082848
eap,pythia-1.4b,control,draw_1,1.5,3350,2233,80581,0.041573075538898746,3350,2233,1052,4531,0.23217832708011477,0.471115091804747,0.31402985074626866,0.3768583198996955
eap,pythia-1.4b,control,draw_1,2.0,4466,2233,80581,0.05542249413633487,4466,2233,1185,5514,0.21490750816104462,0.5306762203313927,0.26533811016569636,0.3537841468875952
eap,pythia-1.4b,control,draw_1,3.0,6699,2233,80581,0.0831337412045023,6699,2233,1424,7508,0.18966435801811402,0.6377071204657412,0.21256904015524705,0.3188535602328706
eap,pythia-1.4b,control,draw_1,5.0,11165,2233,80581,0.13855623534083716,11165,2233,1719,11679,0.14718725918314923,0.7698163905060457,0.15396327810120913,0.25660546350201524
eap,pythia-70m,low,draw_2,0.1,40,396,1324,0.030211480362537766,40,396,39,397,0.0982367758186398,0.09848484848484848,0.975,0.17889908256880735
eap,pythia-70m,low,draw_2,0.2,79,396,1324,0.05966767371601209,79,396,76,399,0.19047619047619047,0.1919191919191919,0.9620253164556962,0.32
eap,pythia-70m,low,draw_2,0.3,119,396,1324,0.08987915407854985,119,396,114,401,0.28428927680798005,0.2878787878787879,0.957983193277311,0.44271844660194176
eap,pythia-70m,low,draw_2,0.5,198,396,1324,0.14954682779456194,198,396,181,413,0.43825665859564167,0.45707070707070707,0.9141414141414141,0.6094276094276094
eap,pythia-70m,low,draw_2,0.75,297,396,1324,0.2243202416918429,297,396,249,444,0.5608108108108109,0.6287878787878788,0.8383838383838383,0.7186147186147186
eap,pythia-70m,low,draw_2,1.0,396,396,1324,0.2990936555891239,396,396,296,496,0.5967741935483871,0.7474747474747475,0.7474747474747475,0.7474747474747475
eap,pythia-70m,low,draw_2,1.5,594,396,1324,0.4486404833836858,594,396,345,645,0.5348837209302325,0.8712121212121212,0.5808080808080808,0.696969696969697
eap,pythia-70m,low,draw_2,2.0,792,396,1324,0.5981873111782477,792,396,375,813,0.4612546125461255,0.946969696969697,0.4734848484848485,0.6313131313131313
eap,pythia-70m,low,draw_2,3.0,1188,396,1324,0.8972809667673716,1188,396,392,1192,0.3288590604026846,0.98989898989899,0.32996632996632996,0.494949494949495
eap,pythia-70m,low,draw_2,5.0,1324,396,1324,1.0,1324,396,396,1324,0.2990936555891239,1.0,0.2990936555891239,0.4604651162790698
eap,pythia-70m,medium,draw_2,0.1,39,392,1324,0.02945619335347432,39,392,38,393,0.09669211195928754,0.09693877551020408,0.9743589743589743,0.17633410672853828
eap,pythia-70m,medium,draw_2,0.2,78,392,1324,0.05891238670694864,78,392,77,393,0.19592875318066158,0.19642857142857142,0.9871794871794872,0.3276595744680851
eap,pythia-70m,medium,draw_2,0.3,118,392,1324,0.0891238670694864,118,392,114,396,0.2878787878787879,0.29081632653061223,0.9661016949152542,0.4470588235294118
eap,pythia-70m,medium,draw_2,0.5,196,392,1324,0.14803625377643503,196,392,176,412,0.42718446601941745,0.4489795918367347,0.8979591836734694,0.5986394557823129
eap,pythia-70m,medium,draw_2,0.75,294,392,1324,0.22205438066465258,294,392,242,444,0.545045045045045,0.6173469387755102,0.8231292517006803,0.7055393586005831
eap,pythia-70m,medium,draw_2,1.0,392,392,1324,0.29607250755287007,392,392,291,493,0.59026369168357,0.7423469387755102,0.7423469387755102,0.7423469387755102
eap,pythia-70m,medium,draw_2,1.5,588,392,1324,0.44410876132930516,588,392,341,639,0.5336463223787168,0.8698979591836735,0.5799319727891157,0.6959183673469388
eap,pythia-70m,medium,draw_2,2.0,784,392,1324,0.5921450151057401,784,392,365,811,0.45006165228113443,0.9311224489795918,0.4655612244897959,0.6207482993197279
eap,pythia-70m,medium,draw_2,3.0,1176,392,1324,0.8882175226586103,1176,392,385,1183,0.3254437869822485,0.9821428571428571,0.3273809523809524,0.49107142857142855
eap,pythia-70m,medium,draw_2,5.0,1324,392,1324,1.0,1324,392,392,1324,0.29607250755287007,1.0,0.29607250755287007,0.4568764568764569
eap,pythia-70m,high,draw_2,0.1,40,405,1324,0.030211480362537766,40,405,39,406,0.0960591133004926,0.0962962962962963,0.975,0.1752808988764045
eap,pythia-70m,high,draw_2,0.2,81,405,1324,0.06117824773413897,81,405,79,407,0.1941031941031941,0.19506172839506172,0.9753086419753086,0.32510288065843623
eap,pythia-70m,high,draw_2,0.3,122,405,1324,0.09214501510574018,122,405,116,411,0.2822384428223844,0.28641975308641976,0.9508196721311475,0.44022770398481975
eap,pythia-70m,high,draw_2,0.5,202,405,1324,0.15256797583081572,202,405,175,432,0.4050925925925926,0.43209876543209874,0.8663366336633663,0.5766062602965404
eap,pythia-70m,high,draw_2,0.75,304,405,1324,0.229607250755287,304,405,253,456,0.5548245614035088,0.6246913580246913,0.8322368421052632,0.7136812411847673
eap,pythia-70m,high,draw_2,1.0,405,405,1324,0.30589123867069484,405,405,307,503,0.610337972166998,0.7580246913580246,0.7580246913580246,0.7580246913580246
