model,band,draw,layer,head,js_divergence
pythia-160m,very_high,draw_3,3,4,0.003973069009652653
pythia-160m,very_high,draw_3,3,5,0.004345755630347423
pythia-160m,very_high,draw_3,3,6,0.0033854712894890084
pythia-160m,very_high,draw_3,3,7,0.004489770658964128
pythia-160m,very_high,draw_3,3,8,0.002730818387476154
pythia-160m,very_high,draw_3,3,9,0.004872433240589067
pythia-160m,very_high,draw_3,3,10,0.0033654663977216305
pythia-160m,very_high,draw_3,3,11,0.006576024719168908
pythia-160m,very_high,draw_3,4,0,0.006518132262169064
pythia-160m,very_high,draw_3,4,1,0.004213424653992901
pythia-160m,very_high,draw_3,4,2,0.008785856509933566
pythia-160m,very_high,draw_3,4,3,0.0070282719931664805
pythia-160m,very_high,draw_3,4,4,0.009435707471519585
pythia-160m,very_high,draw_3,4,5,0.0075438722434100795
pythia-160m,very_high,draw_3,4,6,0.008323297920642445
pythia-160m,very_high,draw_3,4,7,0.004425547012698501
pythia-160m,very_high,draw_3,4,8,0.006989349916284859
pythia-160m,very_high,draw_3,4,9,0.008459361049471845
pythia-160m,very_high,draw_3,4,10,0.013505764219275703
pythia-160m,very_high,draw_3,4,11,0.0029729517700407223
pythia-160m,very_high,draw_3,5,0,0.006053972033751411
pythia-160m,very_high,draw_3,5,1,0.002688862368738757
pythia-160m,very_high,draw_3,5,2,0.005747369678020199
pythia-160m,very_high,draw_3,5,3,0.004209937993838573
pythia-160m,very_high,draw_3,5,4,0.00718047023391231
pythia-160m,very_high,draw_3,5,5,0.007855178629837688
pythia-160m,very_high,draw_3,5,6,0.019493683061722916
pythia-160m,very_high,draw_3,5,7,0.0077198351937455695
pythia-160m,very_high,draw_3,5,8,0.008198156299561488
pythia-160m,very_high,draw_3,5,9,0.0032147873190426623
pythia-160m,very_high,draw_3,5,10,0.009114724006305232
pythia-160m,very_high,draw_3,5,11,0.0072458525255054
pythia-160m,very_high,draw_3,6,0,0.013097234065043336
pythia-160m,very_high,draw_3,6,1,0.005443629135558799
pythia-160m,very_high,draw_3,6,2,0.010024931513850852
pythia-160m,very_high,draw_3,6,3,0.018030524061141223
pythia-160m,very_high,draw_3,6,4,0.005612739495947325
pythia-160m,very_high,draw_3,6,5,0.0034844915711036597
pythia-160m,very_high,draw_3,6,6,0.004475184583886242
pythia-160m,very_high,draw_3,6,7,0.006345659180245678
pythia-160m,very_high,draw_3,6,8,0.0029265217763849477
pythia-160m,very_high,draw_3,6,9,0.010104155934240435
pythia-160m,very_high,draw_3,6,10,0.004402696124057823
pythia-160m,very_high,draw_3,6,11,0.010990486417706915
pythia-160m,very_high,draw_3,7,0,0.0062882157497629754
pythia-160m,very_high,draw_3,7,1,0.008411064054437744
pythia-160m,very_high,draw_3,7,2,0.0094146728515625
pythia-160m,very_high,draw_3,7,3,0.009725992425907595
pythia-160m,very_high,draw_3,7,4,0.006754938128279215
pythia-160m,very_high,draw_3,7,5,0.01922493885865956
pythia-160m,very_high,draw_3,7,6,0.007120974174427796
pythia-160m,very_high,draw_3,7,7,0.009711455070117324
pythia-160m,very_high,draw_3,7,8,0.0035795766247146334
pythia-160m,very_high,draw_3,7,9,0.011409410696459017
pythia-160m,very_high,draw_3,7,10,0.000957032965152527
pythia-160m,very_high,draw_3,7,11,0.00498809995327389
pythia-160m,very_high,draw_3,8,0,0.017675635958964885
pythia-160m,very_high,draw_3,8,1,0.027950559416658145
pythia-160m,very_high,draw_3,8,2,0.023965118388364282
pythia-160m,very_high,draw_3,8,3,0.02287445037823475
pythia-160m,very_high,draw_3,8,4,0.05298191490342815
pythia-160m,very_high,draw_3,8,5,0.023755388852381928
pythia-160m,very_high,draw_3,8,6,0.0008842051225081583
pythia-160m,very_high,draw_3,8,7,0.02532670912390106
pythia-160m,very_high,draw_3,8,8,0.02376942365969943
pythia-160m,very_high,draw_3,8,9,0.007293004587260489
pythia-160m,very_high,draw_3,8,10,0.013425735845092232
pythia-160m,very_high,draw_3,8,11,0.018490597500936977
pythia-160m,very_high,draw_3,9,0,0.014295807926296141
pythia-160m,very_high,draw_3,9,1,0.023921367666357572
pythia-160m,very_high,draw_3,9,2,0.03927177458479595
pythia-160m,very_high,draw_3,9,3,0.0350929359027822
pythia-160m,very_high,draw_3,9,4,0.03512444315647978
pythia-160m,very_high,draw_3,9,5,0.016609274251135283
pythia-160m,very_high,draw_3,9,6,0.028672926297845104
pythia-160m,very_high,draw_3,9,7,0.03310356043207651
pythia-160m,very_high,draw_3,9,8,0.027608749639739777
pythia-160m,very_high,draw_3,9,9,0.032878293055376887
pythia-160m,very_high,draw_3,9,10,0.006362429321284008
pythia-160m,very_high,draw_3,9,11,0.003017782390341225
pythia-160m,very_high,draw_3,10,0,0.055169092464961475
pythia-160m,very_high,draw_3,10,1,0.05286436924554354
pythia-160m,very_high,draw_3,10,2,0.03264368559890148
pythia-160m,very_high,draw_3,10,3,0.02108803015882961
pythia-160m,very_high,draw_3,10,4,0.04078349918661574
pythia-160m,very_high,draw_3,10,5,0.013411212640351276
pythia-160m,very_high,draw_3,10,6,0.04030259417053563
pythia-160m,very_high,draw_3,10,7,0.032741356184333416
pythia-160m,very_high,draw_3,10,8,0.03385454912764359
pythia-160m,very_high,draw_3,10,9,0.025982393420606084
pythia-160m,very_high,draw_3,10,10,0.04820528713753032
pythia-160m,very_high,draw_3,10,11,0.04883241634584758
pythia-160m,very_high,draw_3,11,0,0.044923761576967314
pythia-160m,very_high,draw_3,11,1,0.06704836928009952
pythia-160m,very_high,draw_3,11,2,0.03178431217349887
pythia-160m,very_high,draw_3,11,3,0.004759980830115721
pythia-160m,very_high,draw_3,11,4,0.0380836846834643
pythia-160m,very_high,draw_3,11,5,0.08777456568055303
pythia-160m,very_high,draw_3,11,6,0.033101409899603175
pythia-160m,very_high,draw_3,11,7,0.03186504102958642
pythia-160m,very_high,draw_3,11,8,0.03260584365576175
pythia-160m,very_high,draw_3,11,9,0.04810375059159404
pythia-160m,very_high,draw_3,11,10,0.03198828534256572
pythia-160m,very_high,draw_3,11,11,0.04716807872846272
pythia-160m,control,draw_1,0,0,0.0
pythia-160m,control,draw_1,0,1,0.0
pythia-160m,control,draw_1,0,2,0.0
pythia-160m,control,draw_1,0,3,0.0
pythia-160m,control,draw_1,0,4,0.0
pythia-160m,control,draw_1,0,5,0.0
pythia-160m,control,draw_1,0,6,0.0
pythia-160m,control,draw_1,0,7,0.0
pythia-160m,control,draw_1,0,8,0.0
pythia-160m,control,draw_1,0,9,0.0
pythia-160m,control,draw_1,0,10,0.0
pythia-160m,control,draw_1,0,11,0.0
pythia-160m,control,draw_1,1,0,0.0032492919766252916
pythia-160m,control,draw_1,1,1,0.0025869020112182844
pythia-160m,control,draw_1,1,2,0.0032619788371683416
pythia-160m,control,draw_1,1,3,0.006468930285413221
pythia-160m,control,draw_1,1,4,0.004317408236118332
pythia-160m,control,draw_1,1,5,0.006416527748172474
pythia-160m,control,draw_1,1,6,0.0022221716660946805
pythia-160m,control,draw_1,1,7,0.0026472033886709326
pythia-160m,control,draw_1,1,8,0.006291403849216525
pythia-160m,control,draw_1,1,9,0.001723025586219653
pythia-160m,control,draw_1,1,10,0.0030949968600734452
pythia-160m,control,draw_1,1,11,0.0019328980490820773
pythia-160m,control,draw_1,2,0,0.0053463332617023195
pythia-160m,control,draw_1,2,1,0.006451874520890653
pythia-160m,control,draw_1,2,2,0.008983860700855639
pythia-160m,control,draw_1,2,3,0.007575134448144666
pythia-160m,control,draw_1,2,4,0.005607503773301461
pythia-160m,control,draw_1,2,5,0.005265639309870748
pythia-160m,control,draw_1,2,6,0.004002277403483923
pythia-160m,control,draw_1,2,7,0.00452401384215434
pythia-160m,control,draw_1,2,8,0.0032869322995992306
pythia-160m,control,draw_1,2,9,0.005437360879951714
pythia-160m,control,draw_1,2,10,0.010202582024959172
pythia-160m,control,draw_1,2,11,0.014450927193533655
pythia-160m,control,draw_1,3,0,0.0020644762648229145
pythia-160m,control,draw_1,3,1,0.0014123990678818479
pythia-160m,control,draw_1,3,2,0.0009052976668817948
pythia-160m,control,draw_1,3,3,0.01357382286647135
pythia-160m,control,draw_1,3,4,0.003029609416872251
pythia-160m,control,draw_1,3,5,0.005520892361062588
pythia-160m,control,draw_1,3,6,0.004111404899596149
pythia-160m,control,draw_1,3,7,0.003634739961794899
pythia-160m,control,draw_1,3,8,0.002235295419583739
pythia-160m,control,draw_1,3,9,0.002553534529010416
pythia-160m,control,draw_1,3,10,0.0031469287232971732
pythia-160m,control,draw_1,3,11,0.0028984884665839523
pythia-160m,control,draw_1,4,0,0.00441741531582708
pythia-160m,control,draw_1,4,1,0.005730392091210072
pythia-160m,control,draw_1,4,2,0.0034638280900604417
pythia-160m,control,draw_1,4,3,0.0035820602730950776
pythia-160m,control,draw_1,4,4,0.00412258262188447
pythia-160m,control,draw_1,4,5,0.004943303089997023
pythia-160m,control,draw_1,4,6,0.008167423191560729
pythia-160m,control,draw_1,4,7,0.002387965448871981
pythia-160m,control,draw_1,4,8,0.004581848829249768
pythia-160m,control,draw_1,4,9,0.006658745847337369
pythia-160m,control,draw_1,4,10,0.016765648730019914
pythia-160m,control,draw_1,4,11,0.006486323442973596
pythia-160m,control,draw_1,5,0,0.0054655323850045226
pythia-160m,control,draw_1,5,1,0.003174142753154954
pythia-160m,control,draw_1,5,2,0.010322166908634824
pythia-160m,control,draw_1,5,3,0.004456950978484865
pythia-160m,control,draw_1,5,4,0.00474254921450739
pythia-160m,control,draw_1,5,5,0.00457423003908543
pythia-160m,control,draw_1,5,6,0.00915169964020489
pythia-160m,control,draw_1,5,7,0.009288251262104294
pythia-160m,control,draw_1,5,8,0.0067277720985912046
pythia-160m,control,draw_1,5,9,0.004678225811257596
pythia-160m,control,draw_1,5,10,0.0072414238535754225
pythia-160m,control,draw_1,5,11,0.003991444095426366
pythia-160m,control,draw_1,6,0,0.013411998197806639
pythia-160m,control,draw_1,6,1,0.008491253056183168
pythia-160m,control,draw_1,6,2,0.01228488888472345
pythia-160m,control,draw_1,6,3,0.014803707233778027
pythia-160m,control,draw_1,6,4,0.0059222256688662295
pythia-160m,control,draw_1,6,5,0.0035312724909234965
pythia-160m,control,draw_1,6,6,0.006933659062951025
pythia-160m,control,draw_1,6,7,0.006343087973368669
pythia-160m,control,draw_1,6,8,0.0034188627027671756
pythia-160m,control,draw_1,6,9,0.013777774007496406
pythia-160m,control,draw_1,6,10,0.010631820653647059
pythia-160m,control,draw_1,6,11,0.00877927195107356
pythia-160m,control,draw_1,7,0,0.010860758657263051
pythia-160m,control,draw_1,7,1,0.008439661869802585
pythia-160m,control,draw_1,7,2,0.009715715664464787
pythia-160m,control,draw_1,7,3,0.01279304896577045
pythia-160m,control,draw_1,7,4,0.009738003888830137
pythia-160m,control,draw_1,7,5,0.012083359332834285
pythia-160m,control,draw_1,7,6,0.014080741594440904
pythia-160m,control,draw_1,7,7,0.00850773194407805
pythia-160m,control,draw_1,7,8,0.006349546123651331
pythia-160m,control,draw_1,7,9,0.01546724080676312
pythia-160m,control,draw_1,7,10,0.001748563354528998
pythia-160m,control,draw_1,7,11,0.00961134986602698
pythia-160m,control,draw_1,8,0,0.01533438885004944
pythia-160m,control,draw_1,8,1,0.026733361422717802
pythia-160m,control,draw_1,8,2,0.032293841906572356
pythia-160m,control,draw_1,8,3,0.026027786509609394
pythia-160m,control,draw_1,8,4,0.06812310258821573
pythia-160m,control,draw_1,8,5,0.02002260864842242
pythia-160m,control,draw_1,8,6,0.0011685585084463682
pythia-160m,control,draw_1,8,7,0.027930812212832976
pythia-160m,control,draw_1,8,8,0.02882940744697965
pythia-160m,control,draw_1,8,9,0.012920614465111828
pythia-160m,control,draw_1,8,10,0.01214903045975016
pythia-160m,control,draw_1,8,11,0.023135290735709413
pythia-160m,control,draw_1,9,0,0.010014872876260418
pythia-160m,control,draw_1,9,1,0.02533421301876415
pythia-160m,control,draw_1,9,2,0.03968664076393128
pythia-160m,control,draw_1,9,3,0.031106593729773528
pythia-160m,control,draw_1,9,4,0.02683539724222607
pythia-160m,control,draw_1,9,5,0.023402978388013435
pythia-160m,control,draw_1,9,6,0.01942582586207772
pythia-160m,control,draw_1,9,7,0.02691970209337677
pythia-160m,control,draw_1,9,8,0.026060019423653404
pythia-160m,control,draw_1,9,9,0.04188539265283138
pythia-160m,control,draw_1,9,10,0.007566597708512936
pythia-160m,control,draw_1,9,11,0.0047247210526410585
pythia-160m,control,draw_1,10,0,0.04796347377071683
pythia-160m,control,draw_1,10,1,0.050096726176531214
pythia-160m,control,draw_1,10,2,0.03080774829565862
pythia-160m,control,draw_1,10,3,0.007018311607570955
pythia-160m,control,draw_1,10,4,0.025245523553226238
pythia-160m,control,draw_1,10,5,0.014336953906686042
pythia-160m,control,draw_1,10,6,0.028316100810373467
pythia-160m,control,draw_1,10,7,0.01432267294029739
pythia-160m,control,draw_1,10,8,0.018895765501586972
pythia-160m,control,draw_1,10,9,0.02066464711526891
pythia-160m,control,draw_1,10,10,0.030481510783685446
pythia-160m,control,draw_1,10,11,0.0388485832832546
pythia-160m,control,draw_1,11,0,0.012198464248440267
pythia-160m,control,draw_1,11,1,0.03797540765249074
pythia-160m,control,draw_1,11,2,0.016341627024915338
pythia-160m,control,draw_1,11,3,0.015262332504825298
pythia-160m,control,draw_1,11,4,0.0320225383960843
pythia-160m,control,draw_1,11,5,0.05455372618713652
pythia-160m,control,draw_1,11,6,0.04107565970711665
pythia-160m,control,draw_1,11,7,0.03924316707172978
pythia-160m,control,draw_1,11,8,0.02492267115585844
pythia-160m,control,draw_1,11,9,0.03291516393262342
pythia-160m,control,draw_1,11,10,0.050352438700075754
pythia-160m,control,draw_1,11,11,0.019345177985607108
pythia-160m,control,draw_2,0,0,0.0
pythia-160m,control,draw_2,0,1,0.0
pythia-160m,control,draw_2,0,2,0.0
pythia-160m,control,draw_2,0,3,0.0
pythia-160m,control,draw_2,0,4,0.0
pythia-160m,control,draw_2,0,5,0.0
pythia-160m,control,draw_2,0,6,0.0
pythia-160m,control,draw_2,0,7,0.0
pythia-160m,control,draw_2,0,8,0.0
pythia-160m,control,draw_2,0,9,0.0
pythia-160m,control,draw_2,0,10,0.0
pythia-160m,control,draw_2,0,11,0.0
pythia-160m,control,draw_2,1,0,
pythia-160m,control,draw_2,1,1,0.0001486569953405443
pythia-160m,control,draw_2,1,2,
pythia-160m,control,draw_2,1,3,0.0003982158437610446
pythia-160m,control,draw_2,1,4,0.00043592097277411453
pythia-160m,control,draw_2,1,5,0.0006029605394109222
pythia-160m,control,draw_2,1,6,0.00023889874743425257
pythia-160m,control,draw_2,1,7,0.00017981123963945278
pythia-160m,control,draw_2,1,8,0.0003568679364973261
pythia-160m,control,draw_2,1,9,0.00020099803332397151
pythia-160m,control,draw_2,1,10,0.0002704654661103676
pythia-160m,control,draw_2,1,11,4.3373837628428756e-05
pythia-160m,control,draw_2,2,0,0.0021476372940868534
pythia-160m,control,draw_2,2,1,0.0021849675532507077
pythia-160m,control,draw_2,2,2,0.006188911046503465
pythia-160m,control,draw_2,2,3,0.005640971247449145
pythia-160m,control,draw_2,2,4,0.001855770826846827
pythia-160m,control,draw_2,2,5,0.001951178963315869
pythia-160m,control,draw_2,2,6,0.002945939326494148
pythia-160m,control,draw_2,2,7,0.0024301927058922247
pythia-160m,control,draw_2,2,8,0.0018358327196535845
pythia-160m,control,draw_2,2,9,0.002505292082882454
pythia-160m,control,draw_2,2,10,0.004562113189671173
pythia-160m,control,draw_2,2,11,0.00748343660329201
pythia-160m,control,draw_2,3,0,0.001276376841500569
pythia-160m,control,draw_2,3,1,0.0033591609847850477
pythia-160m,control,draw_2,3,2,0.001366983604979903
pythia-160m,control,draw_2,3,3,0.004856227984188257
pythia-160m,control,draw_2,3,4,0.001468831832361237
pythia-160m,control,draw_2,3,5,0.003709647462629356
pythia-160m,control,draw_2,3,6,0.0020555714877479583
pythia-160m,control,draw_2,3,7,0.0027523087034232846
pythia-160m,control,draw_2,3,8,0.0014958891618211698
pythia-160m,control,draw_2,3,9,0.003649443339188809
pythia-160m,control,draw_2,3,10,0.0021078377175647433
pythia-160m,control,draw_2,3,11,0.0032633893455295934
pythia-160m,control,draw_2,4,0,0.004675356214608473
pythia-160m,control,draw_2,4,1,0.0025501258353643913
pythia-160m,control,draw_2,4,2,0.005227265618589434
pythia-160m,control,draw_2,4,3,0.00470749408080778
pythia-160m,control,draw_2,4,4,0.006804855391690006
pythia-160m,control,draw_2,4,5,0.007166739073786562
pythia-160m,control,draw_2,4,6,0.004076465666230902
pythia-160m,control,draw_2,4,7,0.0031567881809606946
pythia-160m,control,draw_2,4,8,0.004661856999281377
pythia-160m,control,draw_2,4,9,0.004763539727201341
pythia-160m,control,draw_2,4,10,0.00901808068935629
pythia-160m,control,draw_2,4,11,0.0021586813669223653
pythia-160m,control,draw_2,5,0,0.003339754384536478
pythia-160m,control,draw_2,5,1,0.0027925212479095324
pythia-160m,control,draw_2,5,2,0.009483065796919321
pythia-160m,control,draw_2,5,3,0.005179518208669774
pythia-160m,control,draw_2,5,4,0.0037048763260157905
pythia-160m,control,draw_2,5,5,0.010620187753684085
pythia-160m,control,draw_2,5,6,0.008694445756319143
pythia-160m,control,draw_2,5,7,0.007494419139948879
pythia-160m,control,draw_2,5,8,0.008050153750647295
pythia-160m,control,draw_2,5,9,0.005925027408511623
pythia-160m,control,draw_2,5,10,0.005082610646826605
pythia-160m,control,draw_2,5,11,0.0043199126494976
pythia-160m,control,draw_2,6,0,0.009712129339265052
pythia-160m,control,draw_2,6,1,0.010513701521420478
pythia-160m,control,draw_2,6,2,0.010196068542042438
pythia-160m,control,draw_2,6,3,0.014621503227506884
pythia-160m,control,draw_2,6,4,0.010199274975264844
pythia-160m,control,draw_2,6,5,0.0048509391954020065
pythia-160m,control,draw_2,6,6,0.009362585197242212
pythia-160m,control,draw_2,6,7,0.005670483008517591
pythia-160m,control,draw_2,6,8,0.004580229978341804
pythia-160m,control,draw_2,6,9,0.013042235170455267
pythia-160m,control,draw_2,6,10,0.009004078773409621
pythia-160m,control,draw_2,6,11,0.009012714554194392
pythia-160m,control,draw_2,7,0,0.00838267811244644
pythia-160m,control,draw_2,7,1,0.009290149126821396
pythia-160m,control,draw_2,7,2,0.009869883235122473
pythia-160m,control,draw_2,7,3,0.008396749202010792
pythia-160m,control,draw_2,7,4,0.00857440086944699
pythia-160m,control,draw_2,7,5,0.016188068661357732
pythia-160m,control,draw_2,7,6,0.02148898573731144
pythia-160m,control,draw_2,7,7,0.006789956464790398
pythia-160m,control,draw_2,7,8,0.004469393640931363
pythia-160m,control,draw_2,7,9,0.019634465093531575
pythia-160m,control,draw_2,7,10,0.01271167031399015
pythia-160m,control,draw_2,7,11,0.008909691569949887
pythia-160m,control,draw_2,8,0,0.016759836729321395
pythia-160m,control,draw_2,8,1,0.041381433648148586
pythia-160m,control,draw_2,8,2,0.017260334544244495
pythia-160m,control,draw_2,8,3,0.04741831168278491
pythia-160m,control,draw_2,8,4,0.06493022650379185
pythia-160m,control,draw_2,8,5,0.018229197355937102
pythia-160m,control,draw_2,8,6,0.0010408372172949973
pythia-160m,control,draw_2,8,7,0.030684214548669896
pythia-160m,control,draw_2,8,8,0.029898916763853273
pythia-160m,control,draw_2,8,9,0.007973764889166938
pythia-160m,control,draw_2,8,10,0.006826664817458675
pythia-160m,control,draw_2,8,11,0.02360741421917245
pythia-160m,control,draw_2,9,0,0.01972904927329111
pythia-160m,control,draw_2,9,1,0.029726574696627307
pythia-160m,control,draw_2,9,2,0.02088952882898419
pythia-160m,control,draw_2,9,3,0.0293125200221338
pythia-160m,control,draw_2,9,4,0.03253222495568484
pythia-160m,control,draw_2,9,5,0.033956528084938195
pythia-160m,control,draw_2,9,6,0.032178027639369555
pythia-160m,control,draw_2,9,7,0.030429276509808808
pythia-160m,control,draw_2,9,8,0.02141264569756426
pythia-160m,control,draw_2,9,9,0.024591816871476786
pythia-160m,control,draw_2,9,10,0.0060081188261737325
pythia-160m,control,draw_2,9,11,0.006833256627947059
pythia-160m,control,draw_2,10,0,0.03942612294068198
pythia-160m,control,draw_2,10,1,0.05778690573837301
pythia-160m,control,draw_2,10,2,0.03722930182868668
pythia-160m,control,draw_2,10,3,0.01659185637709808
pythia-160m,control,draw_2,10,4,0.05467409156864216
pythia-160m,control,draw_2,10,5,0.01140911606811141
pythia-160m,control,draw_2,10,6,0.05259443630188913
pythia-160m,control,draw_2,10,7,0.02311802726733816
pythia-160m,control,draw_2,10,8,0.023336312543618905
pythia-160m,control,draw_2,10,9,0.015094201302099769
pythia-160m,control,draw_2,10,10,0.03181974885803343
