model,draw,band,layer,head,entropy_base,entropy_circuit,delta_entropy
pythia-410m,draw_3,medium,2,15,3.5040206909179688,3.5024993419647217,-0.0015213489532470703
pythia-410m,draw_3,medium,3,0,2.4380972385406494,2.424741744995117,-0.013355493545532227
pythia-410m,draw_3,medium,3,1,0.9001615643501282,0.9095735549926758,0.009411990642547607
pythia-410m,draw_3,medium,3,2,2.532106876373291,2.495997667312622,-0.036109209060668945
pythia-410m,draw_3,medium,3,3,2.5486865043640137,2.526601791381836,-0.022084712982177734
pythia-410m,draw_3,medium,3,4,2.366806030273437,2.3602864742279053,-0.0065195560455317825
pythia-410m,draw_3,medium,3,5,3.633830785751343,3.6659491062164307,0.03211832046508745
pythia-410m,draw_3,medium,3,6,4.121523380279541,4.1447672843933105,0.02324390411376953
pythia-410m,draw_3,medium,3,7,3.839794874191284,3.862112045288086,0.022317171096801758
pythia-410m,draw_3,medium,3,8,1.658312201499939,1.649204969406128,-0.009107232093811035
pythia-410m,draw_3,medium,3,9,2.4220426082611084,2.3993735313415527,-0.022669076919555664
pythia-410m,draw_3,medium,3,10,2.400237560272217,2.3888516426086426,-0.011385917663574219
pythia-410m,draw_3,medium,3,11,1.7960432767868042,1.7361927032470703,-0.05985057353973389
pythia-410m,draw_3,medium,3,12,3.8277463912963863,3.837520122528076,0.009773731231689897
pythia-410m,draw_3,medium,3,13,1.7725582122802734,1.7501237392425537,-0.022434473037719727
pythia-410m,draw_3,medium,3,14,3.608790159225464,3.6554367542266846,0.0466465950012207
pythia-410m,draw_3,medium,3,15,3.758025884628296,3.772921562194824,0.01489567756652832
pythia-410m,draw_3,medium,4,0,1.4472121000289917,1.412843108177185,-0.03436899185180664
pythia-410m,draw_3,medium,4,1,3.4294867515563965,3.4247610569000244,-0.00472569465637207
pythia-410m,draw_3,medium,4,2,2.8260300159454346,2.80578875541687,-0.020241260528564453
pythia-410m,draw_3,medium,4,3,3.069765090942383,2.995203971862793,-0.07456111907958984
pythia-410m,draw_3,medium,4,4,3.793323516845703,3.8015477657318115,0.008224248886108398
pythia-410m,draw_3,medium,4,5,1.4980758428573608,1.4185454845428467,-0.07953035831451416
pythia-410m,draw_3,medium,4,6,3.8879687786102295,3.902933120727539,0.01496434211730957
pythia-410m,draw_3,medium,4,7,3.2607812881469727,3.2808616161346436,0.0200803279876709
pythia-410m,draw_3,medium,4,8,3.87104606628418,3.885868549346924,0.014822483062743697
pythia-410m,draw_3,medium,4,9,1.4803472757339478,1.5014829635620117,0.021135687828063965
pythia-410m,draw_3,medium,4,10,3.6055867671966553,3.6420323848724365,0.03644561767578125
pythia-410m,draw_3,medium,4,11,3.9865646362304688,3.9869022369384766,0.0003376007080078125
pythia-410m,draw_3,medium,4,12,4.0232439041137695,4.051116943359375,0.02787303924560547
pythia-410m,draw_3,medium,4,13,3.896446704864502,3.9153292179107666,0.01888251304626465
pythia-410m,draw_3,medium,4,14,3.426591157913208,3.4313433170318604,0.004752159118652344
pythia-410m,draw_3,medium,4,15,2.849412202835083,2.8472228050231934,-0.0021893978118896484
pythia-410m,draw_3,medium,5,0,2.9288601875305176,2.922133207321167,-0.006726980209350586
pythia-410m,draw_3,medium,5,1,2.686006784439087,2.679762840270996,-0.00624394416809082
pythia-410m,draw_3,medium,5,2,0.4214384257793426,0.41066738963127136,-0.010771036148071234
pythia-410m,draw_3,medium,5,3,3.5549182891845703,3.5993525981903076,0.044434309005737305
pythia-410m,draw_3,medium,5,4,2.3135881423950195,2.32010555267334,0.0065174102783203125
pythia-410m,draw_3,medium,5,5,1.7671701908111572,1.7868343591690063,0.01966416835784912
pythia-410m,draw_3,medium,5,6,3.4428694248199463,3.453402280807495,0.010532855987548828
pythia-410m,draw_3,medium,5,7,3.779127597808838,3.7832226753234863,0.0040950775146484375
pythia-410m,draw_3,medium,5,8,2.025888204574585,2.0079057216644287,-0.01798248291015625
pythia-410m,draw_3,medium,5,9,1.9327019453048704,1.921276569366455,-0.011425375938415305
pythia-410m,draw_3,medium,5,10,3.989959955215454,3.991589069366455,0.0016291141510009766
pythia-410m,draw_3,medium,5,11,3.0543251037597656,3.152820587158203,0.0984954833984375
pythia-410m,draw_3,medium,5,12,1.9456992149353027,1.930975079536438,-0.014724135398864746
pythia-410m,draw_3,medium,5,13,2.578729152679444,2.5803656578063965,0.001636505126952681
pythia-410m,draw_3,medium,5,14,2.776774406433105,2.8388607501983643,0.06208634376525923
pythia-410m,draw_3,medium,5,15,2.4937760829925537,2.505359172821045,0.011583089828491211
pythia-410m,draw_3,medium,6,0,0.2555224895477295,0.2298102080821991,-0.025712281465530396
pythia-410m,draw_3,medium,6,1,3.670907974243164,3.781859874725342,0.11095190048217773
pythia-410m,draw_3,medium,6,2,3.7621841430664062,3.760587453842163,-0.001596689224243164
pythia-410m,draw_3,medium,6,3,1.4849001169204712,1.4381664991378784,-0.04673361778259277
pythia-410m,draw_3,medium,6,4,1.7989202737808228,1.8872140645980835,0.08829379081726074
pythia-410m,draw_3,medium,6,5,2.5234336853027344,2.592926263809204,0.06949257850646973
pythia-410m,draw_3,medium,6,6,3.7478840351104736,3.7800705432891846,0.03218650817871094
pythia-410m,draw_3,medium,6,7,3.5578205585479736,3.6296467781066895,0.07182621955871582
pythia-410m,draw_3,medium,6,8,1.052987575531006,1.0731810331344604,0.020193457603454368
pythia-410m,draw_3,medium,6,9,1.9428364038467407,1.9427043199539185,-0.00013208389282226562
pythia-410m,draw_3,medium,6,10,3.321053028106689,3.351825714111328,0.030772686004639116
pythia-410m,draw_3,medium,6,11,3.799527406692505,3.828843355178833,0.029315948486328125
pythia-410m,draw_3,medium,6,12,3.660916328430176,3.6796867847442627,0.018770456314086914
pythia-410m,draw_3,medium,6,13,2.417051315307617,2.431159496307373,0.01410818099975586
pythia-410m,draw_3,medium,6,14,2.4448492527008057,2.4764935970306396,0.031644344329833984
pythia-410m,draw_3,medium,6,15,2.6032702922821045,2.7203314304351807,0.11706113815307617
pythia-410m,draw_3,medium,7,0,1.7506475448608398,1.7751762866973877,0.02452874183654785
pythia-410m,draw_3,medium,7,1,0.7548852562904358,0.7298738360404968,-0.025011420249938965
pythia-410m,draw_3,medium,7,2,1.8834798336029053,1.90953528881073,0.026055455207824707
pythia-410m,draw_3,medium,7,3,2.9954566955566406,3.0953521728515625,0.09989547729492188
pythia-410m,draw_3,medium,7,4,3.790394067764282,3.8282220363616943,0.03782796859741255
pythia-410m,draw_3,medium,7,5,1.772706151008606,1.7589685916900635,-0.01373755931854248
pythia-410m,draw_3,medium,7,6,3.717289447784424,3.755946636199951,0.038657188415527344
pythia-410m,draw_3,medium,7,7,1.400391936302185,1.4293389320373535,0.028946995735168457
pythia-410m,draw_3,medium,7,8,0.5170981884002686,0.513897180557251,-0.003201007843017578
pythia-410m,draw_3,medium,7,9,2.9936022758483887,3.0130598545074463,0.019457578659057617
pythia-410m,draw_3,medium,7,10,2.281826496124268,2.3142154216766357,0.03238892555236772
pythia-410m,draw_3,medium,7,11,3.335937023162842,3.3941526412963867,0.05821561813354492
pythia-410m,draw_3,medium,7,12,3.78021764755249,3.8315038681030273,0.05128622055053755
pythia-410m,draw_3,medium,7,13,1.5449669361114502,1.5763589143753052,0.03139197826385498
pythia-410m,draw_3,medium,7,14,2.7104854583740234,2.8163774013519287,0.10589194297790527
pythia-410m,draw_3,medium,7,15,1.3138316869735718,1.3732138872146606,0.05938220024108887
pythia-410m,draw_3,medium,8,0,3.089519739151001,3.1323204040527344,0.0428006649017334
pythia-410m,draw_3,medium,8,1,1.8262420892715452,1.8613173961639404,0.03507530689239524
pythia-410m,draw_3,medium,8,2,2.470122098922729,2.4766476154327393,0.00652551651001021
pythia-410m,draw_3,medium,8,3,2.872034072875977,2.9977669715881348,0.12573289871215776
pythia-410m,draw_3,medium,8,4,3.372640609741211,3.446300506591797,0.07365989685058594
pythia-410m,draw_3,medium,8,5,2.830686330795288,2.8719677925109863,0.04128146171569824
pythia-410m,draw_3,medium,8,6,0.5808879733085632,0.5636944770812988,-0.017193496227264404
pythia-410m,draw_3,medium,8,7,1.666601300239563,1.6756889820098877,0.009087681770324707
pythia-410m,draw_3,medium,8,8,2.917104959487915,3.048988103866577,0.1318831443786621
pythia-410m,draw_3,medium,8,9,0.8132773041725159,0.7924824953079224,-0.020794808864593506
pythia-410m,draw_3,medium,8,10,3.5719215869903564,3.5584065914154053,-0.013514995574951172
pythia-410m,draw_3,medium,8,11,3.4399452209472656,3.447812795639038,0.007867574691772461
pythia-410m,draw_3,medium,8,12,2.4298763275146484,2.448763847351074,0.01888751983642578
pythia-410m,draw_3,medium,8,13,3.855626106262207,3.897195816040039,0.04156970977783203
pythia-410m,draw_3,medium,8,14,3.565967559814453,3.5910685062408447,0.0251009464263916
pythia-410m,draw_3,medium,8,15,3.6198806762695312,3.679591417312622,0.05971074104309082
pythia-410m,draw_3,medium,9,0,0.9201208353042604,0.9125276803970337,-0.0075931549072266735
pythia-410m,draw_3,medium,9,1,2.9347734451293945,2.9251976013183594,-0.009575843811035156
pythia-410m,draw_3,medium,9,2,3.39169979095459,3.3937699794769287,0.002070188522338867
pythia-410m,draw_3,medium,9,3,3.687455415725708,3.7381043434143066,0.05064892768859863
pythia-410m,draw_3,medium,9,4,2.8931033611297607,2.9058072566986084,0.012703895568847656
pythia-410m,draw_3,medium,9,5,1.1702479124069214,1.1461973190307617,-0.024050593376159668
pythia-410m,draw_3,medium,9,6,3.10022234916687,3.145145893096924,0.04492354393005371
pythia-410m,draw_3,medium,9,7,1.8649085760116575,1.8303027153015137,-0.03460586071014382
pythia-410m,draw_3,medium,9,8,1.466814637184143,1.5248550176620483,0.05804038047790527
pythia-410m,draw_3,medium,9,9,1.3191620111465454,1.3305867910385132,0.011424779891967773
pythia-410m,draw_3,medium,9,10,2.2039787769317627,2.2038419246673584,-0.00013685226440429688
pythia-410m,draw_3,medium,9,11,0.693853497505188,0.704260528087616,0.010407030582427979
pythia-410m,draw_3,medium,9,12,2.275141954421997,2.257593870162964,-0.017548084259033203
pythia-410m,draw_3,medium,9,13,2.582563638687134,2.5173449516296387,-0.06521868705749512
pythia-410m,draw_3,medium,9,14,1.6381185054779053,1.5848054885864258,-0.05331301689147949
pythia-410m,draw_3,medium,9,15,3.1460890769958496,3.1563403606414795,0.010251283645629883
pythia-410m,draw_3,medium,10,0,1.2466545104980469,1.2414296865463257,-0.005224823951721191
pythia-410m,draw_3,medium,10,1,2.7366702556610107,2.7591686248779297,0.022498369216918945
pythia-410m,draw_3,medium,10,2,2.402560234069824,2.45194935798645,0.04938912391662598
pythia-410m,draw_3,medium,10,3,2.405065059661865,2.398319721221924,-0.006745338439940962
pythia-410m,draw_3,medium,10,4,2.0234169960021973,2.039353847503662,0.015936851501464844
pythia-410m,draw_3,medium,10,5,2.7501649856567383,2.7546496391296387,0.004484653472900391
pythia-410m,draw_3,medium,10,6,3.733869791030884,3.7637999057769775,0.02993011474609375
pythia-410m,draw_3,medium,10,7,2.89809250831604,2.918867826461792,0.020775318145751953
pythia-410m,draw_3,medium,10,8,0.6027656197547913,0.6118384599685669,0.009072840213775635
pythia-410m,draw_3,medium,10,9,0.3293840289115906,0.33121591806411743,0.0018318891525268555
pythia-410m,draw_3,medium,10,10,3.867462396621704,3.86381459236145,-0.0036478042602539062
pythia-410m,draw_3,medium,10,11,2.475651502609253,2.354590654373169,-0.12106084823608398
pythia-410m,draw_3,medium,10,12,3.2507596015930176,3.2526867389678955,0.0019271373748779297
pythia-410m,draw_3,medium,10,13,2.722686052322388,2.7241857051849365,0.001499652862548384
pythia-410m,draw_3,medium,10,14,1.6486197710037231,1.5850285291671753,-0.06359124183654785
pythia-410m,draw_3,medium,10,15,2.3601739406585693,2.380774736404419,0.02060079574584961
pythia-410m,draw_3,medium,11,0,1.937782883644104,1.9171963930130005,-0.020586490631103516
pythia-410m,draw_3,medium,11,1,2.183739423751831,2.1844329833984375,0.0006935596466064453
pythia-410m,draw_3,medium,11,2,0.805281400680542,0.828655481338501,0.023374080657958984
pythia-410m,draw_3,medium,11,3,2.09260630607605,2.0734682083129883,-0.019138097763061523
pythia-410m,draw_3,medium,11,4,2.451524019241333,2.4141433238983154,-0.03738069534301758
pythia-410m,draw_3,medium,11,5,0.647212028503418,0.6661537289619446,0.01894170045852661
pythia-410m,draw_3,medium,11,6,1.9922515153884888,2.001800298690796,0.009548783302307129
pythia-410m,draw_3,medium,11,7,1.716976761817932,1.6677712202072144,-0.04920554161071755
pythia-410m,draw_3,medium,11,8,2.485717535018921,2.469521999359131,-0.01619553565979004
pythia-410m,draw_3,medium,11,9,2.3962910175323486,2.3920063972473145,-0.00428462028503418
pythia-410m,draw_3,medium,11,10,0.910349667072296,0.8951103091239929,-0.015239357948303112
pythia-410m,draw_3,medium,11,11,0.5341910719871521,0.5380331873893738,0.0038421154022216797
pythia-410m,draw_3,medium,11,12,1.4047333002090454,1.3755618333816528,-0.029171466827392578
pythia-410m,draw_3,medium,11,13,2.632803440093994,2.6120588779449463,-0.02074456214904785
pythia-410m,draw_3,medium,11,14,0.4671575725078583,0.4630383849143982,-0.004119187593460083
pythia-410m,draw_3,medium,11,15,3.203638792037964,3.1716113090515137,-0.032027482986450195
pythia-410m,draw_3,medium,12,0,2.508166790008545,2.502619743347168,-0.005547046661376953
pythia-410m,draw_3,medium,12,1,3.3599977493286133,3.384169340133667,0.02417159080505371
pythia-410m,draw_3,medium,12,2,2.377754211425781,2.3437232971191406,-0.03403091430664018
pythia-410m,draw_3,medium,12,3,2.1959359645843506,2.2244045734405518,0.028468608856201172
pythia-410m,draw_3,medium,12,4,2.7652008533477783,2.7688028812408447,0.0036020278930664062
pythia-410m,draw_3,medium,12,5,3.2559499740600586,3.219982147216797,-0.03596782684326172
pythia-410m,draw_3,medium,12,6,2.2098543643951416,2.189089059829712,-0.020765304565429688
pythia-410m,draw_3,medium,12,7,2.9985177516937256,2.9208524227142334,-0.07766532897949219
pythia-410m,draw_3,medium,12,8,1.024585843086243,0.9515820145606995,-0.07300382852554343
pythia-410m,draw_3,medium,12,9,2.419819593429565,2.4784820079803467,0.058662414550781694
pythia-410m,draw_3,medium,12,10,2.982626438140869,2.950749158859253,-0.03187727928161621
pythia-410m,draw_3,medium,12,11,2.9621853828430176,2.977027416229248,0.014842033386230469
pythia-410m,draw_3,medium,12,12,3.513256549835205,3.4957339763641357,-0.017522573471069336
pythia-410m,draw_3,medium,12,13,3.531569719314575,3.5364975929260254,0.004927873611450195
pythia-410m,draw_3,medium,12,14,2.059974431991577,2.03482985496521,-0.025144577026367188
pythia-410m,draw_3,medium,12,15,2.1848177909851074,2.18418288230896,-0.0006349086761474609
pythia-410m,draw_3,medium,13,0,2.004816055297852,1.9890490770339966,-0.015766978263855425
pythia-410m,draw_3,medium,13,1,0.8979451656341553,0.8042845129966736,-0.09366065263748169
pythia-410m,draw_3,medium,13,2,1.639225721359253,1.7077281475067139,0.06850242614746094
pythia-410m,draw_3,medium,13,3,1.011792778968811,0.9322209358215332,-0.07957184314727783
pythia-410m,draw_3,medium,13,4,1.0495882034301758,0.9974066615104675,-0.05218154191970825
pythia-410m,draw_3,medium,13,5,1.451311111450195,1.4381705522537231,-0.013140559196471946
pythia-410m,draw_3,medium,13,6,1.2328578233718872,1.1701592206954956,-0.0626986026763916
pythia-410m,draw_3,medium,13,7,0.9890219569206238,0.9441626667976379,-0.04485929012298584
pythia-410m,draw_3,medium,13,8,2.0927038192749023,1.98469078540802,-0.10801303386688232
pythia-410m,draw_3,medium,13,9,2.3958137035369877,2.3981969356536865,0.0023832321166987747
pythia-410m,draw_3,medium,13,10,0.9406559467315674,0.8280857801437378,-0.11257016658782959
pythia-410m,draw_3,medium,13,11,1.255517601966858,1.1530829668045044,-0.10243463516235352
pythia-410m,draw_3,medium,13,12,3.169817924499512,3.0903234481811523,-0.07949447631835982
pythia-410m,draw_3,medium,13,13,1.1432545185089111,1.1020201444625854,-0.041234374046325684
pythia-410m,draw_3,medium,13,14,2.1170654296875,2.0821213722229004,-0.03494405746459961
pythia-410m,draw_3,medium,13,15,0.8969034552574158,0.8467702865600586,-0.05013316869735718
pythia-410m,draw_3,medium,14,0,1.501574158668518,1.480887770652771,-0.02068638801574707
pythia-410m,draw_3,medium,14,1,1.7251131534576416,1.6646620035171509,-0.06045114994049072
pythia-410m,draw_3,medium,14,2,2.7708327770233154,2.7089154720306396,-0.06191730499267578
pythia-410m,draw_3,medium,14,3,0.1530273258686065,0.14151600003242493,-0.011511325836181585
pythia-410m,draw_3,medium,14,4,0.3885942995548248,0.3730115294456482,-0.01558277010917658
pythia-410m,draw_3,medium,14,5,3.196976900100708,3.1830148696899414,-0.013962030410766602
pythia-410m,draw_3,medium,14,6,1.4022563695907593,1.3543753623962402,-0.04788100719451904
pythia-410m,draw_3,medium,14,7,1.6848231554031372,1.5968736410140991,-0.08794951438903809
pythia-410m,draw_3,medium,14,8,2.9277617931365967,2.9009130001068115,-0.026848793029785156
pythia-410m,draw_3,medium,14,9,1.25483238697052,1.1878982782363892,-0.06693410873413086
pythia-410m,draw_3,medium,14,10,0.9968713521957396,0.930584192276001,-0.06628715991973866
pythia-410m,draw_3,medium,14,11,2.5267257690429688,2.479008674621582,-0.04771709442138672
pythia-410m,draw_3,medium,14,12,1.8810168504714968,1.7893906831741333,-0.0916261672973635
pythia-410m,draw_3,medium,14,13,1.69123375415802,1.6566212177276611,-0.03461253643035889
pythia-410m,draw_3,medium,14,14,1.3557894229888916,1.2796149253845215,-0.07617449760437012
pythia-410m,draw_3,medium,14,15,0.7699018120765686,0.6865584254264832,-0.08334338665008545
pythia-410m,draw_3,medium,15,0,1.6019935607910156,1.531757116317749,-0.0702364444732666
pythia-410m,draw_3,medium,15,1,1.0141150951385498,1.0030999183654785,-0.011015176773071289
pythia-410m,draw_3,medium,15,2,2.373201608657837,2.30123233795166,-0.07196927070617676
pythia-410m,draw_3,medium,15,3,1.2599530220031738,1.1686067581176758,-0.09134626388549805
pythia-410m,draw_3,medium,15,4,1.942438244819641,1.950020670890808,0.007582426071167214
pythia-410m,draw_3,medium,15,5,0.8009865880012512,0.7427332997322083,-0.05825328826904297
pythia-410m,draw_3,medium,15,6,2.7787935733795166,2.808654546737671,0.029860973358154297
pythia-410m,draw_3,medium,15,7,0.430945873260498,0.4145168662071228,-0.01642900705337519
pythia-410m,draw_3,medium,15,8,1.1791507005691528,1.2182599306106567,0.039109230041503906
pythia-410m,draw_3,medium,15,9,0.5163144469261169,0.47861620783805847,-0.03769823908805847
pythia-410m,draw_3,medium,15,10,2.245812177658081,2.1850225925445557,-0.06078958511352539
pythia-410m,draw_3,medium,15,11,2.887415170669556,2.8882431983947754,0.0008280277252192825
