model,draw,band,layer,head,entropy_mean,entropy_std,entropy_median
pythia-410m,draw_2,low,19,6,0.8790346384048462,0.8026788830757141,0.5403969883918762
pythia-410m,draw_2,low,19,7,2.5159950256347656,0.5779619812965393,2.5716123580932617
pythia-410m,draw_2,low,19,8,2.1473262310028076,0.6235297322273254,2.2510008811950684
pythia-410m,draw_2,low,19,9,3.0313920974731445,0.5279001593589783,3.17972993850708
pythia-410m,draw_2,low,19,10,1.6859173774719238,0.7772902846336365,1.5764390230178833
pythia-410m,draw_2,low,19,11,2.419532299041748,0.7408384084701538,2.539309501647949
pythia-410m,draw_2,low,19,12,2.6561334133148193,0.4928140938282013,2.7180185317993164
pythia-410m,draw_2,low,19,13,0.3921132981777191,0.2772720158100128,0.31848007440567017
pythia-410m,draw_2,low,19,14,0.567980170249939,0.3863863945007324,0.476837158203125
pythia-410m,draw_2,low,19,15,1.222520351409912,0.4844130873680115,1.217942476272583
pythia-410m,draw_2,low,20,0,0.01352379284799099,0.028209887444972992,0.005458595231175423
pythia-410m,draw_2,low,20,1,3.224203109741211,0.5128024220466614,3.2970128059387207
pythia-410m,draw_2,low,20,2,2.819911479949951,0.5451881289482117,2.9337422847747803
pythia-410m,draw_2,low,20,3,0.004427803214639425,0.018241234123706818,0.0001507066481281072
pythia-410m,draw_2,low,20,4,0.6859356164932251,0.6469318866729736,0.44374793767929077
pythia-410m,draw_2,low,20,5,0.0017830581637099385,0.0019736611284315586,0.0011578521225601435
pythia-410m,draw_2,low,20,6,3.854830741882324,0.23737768828868866,3.8867011070251465
pythia-410m,draw_2,low,20,7,1.4117822647094727,0.8191022276878357,1.4600197076797485
pythia-410m,draw_2,low,20,8,4.337799055065261e-06,1.2589293874043506e-05,1.270246485773896e-07
pythia-410m,draw_2,low,20,9,0.00011045845167245716,0.0004227410536259413,9.810548363020644e-06
pythia-410m,draw_2,low,20,10,0.001731041818857193,0.004289539530873299,0.0008081066771410406
pythia-410m,draw_2,low,20,11,0.5839130878448486,0.5116304755210876,0.4160727560520172
pythia-410m,draw_2,low,20,12,0.02065841667354107,0.12754914164543152,0.002992970636114478
pythia-410m,draw_2,low,20,13,2.6842806339263916,0.4412672817707062,2.759610891342163
pythia-410m,draw_2,low,20,14,0.2680377662181854,0.2487412691116333,0.17775657773017883
pythia-410m,draw_2,low,20,15,2.922290563583374,0.6282341480255127,3.0610103607177734
pythia-410m,draw_2,low,21,0,0.043482594192028046,0.08550160378217697,0.015199221670627594
pythia-410m,draw_2,low,21,1,2.923576831817627,0.4449102580547333,3.0083107948303223
pythia-410m,draw_2,low,21,2,2.003150701522827,0.5979123115539551,2.0678086280822754
pythia-410m,draw_2,low,21,3,0.0584145113825798,0.06639283895492554,0.03984873369336128
pythia-410m,draw_2,low,21,4,3.120542049407959,0.4404420256614685,3.188076972961426
pythia-410m,draw_2,low,21,5,1.6245065927505493,0.5278903841972351,1.601235032081604
pythia-410m,draw_2,low,21,6,2.866814136505127,0.8813450932502747,3.146665573120117
pythia-410m,draw_2,low,21,7,3.7260608673095703,0.4230141341686249,3.80076265335083
pythia-410m,draw_2,low,21,8,1.0843636989593506,0.6780771017074585,1.0944693088531494
pythia-410m,draw_2,low,21,9,1.2405034303665161,0.6802511811256409,1.1813054084777832
pythia-410m,draw_2,low,21,10,2.818166494369507,0.6225724220275879,2.9446163177490234
pythia-410m,draw_2,low,21,11,0.7274017333984375,0.59379643201828,0.5788753032684326
pythia-410m,draw_2,low,21,12,1.194579005241394,0.48157811164855957,1.1671156883239746
pythia-410m,draw_2,low,21,13,1.05696439743042,0.6935380101203918,1.079978585243225
pythia-410m,draw_2,low,21,14,2.564955472946167,0.6325007081031799,2.7031893730163574
pythia-410m,draw_2,low,21,15,0.034564122557640076,0.028509818017482758,0.026748931035399437
pythia-410m,draw_2,low,22,0,1.0096650123596191,0.718070387840271,0.9543542861938477
pythia-410m,draw_2,low,22,1,1.0783590078353882,0.7310783863067627,1.0204765796661377
pythia-410m,draw_2,low,22,2,0.22631624341011047,0.45045462250709534,0.009512875229120255
pythia-410m,draw_2,low,22,3,3.858900308609009,0.35061949491500854,3.955068349838257
pythia-410m,draw_2,low,22,4,0.01682138629257679,0.15370668470859528,0.0007539396174252033
pythia-410m,draw_2,low,22,5,0.6078618168830872,0.795279324054718,0.2356308251619339
pythia-410m,draw_2,low,22,6,0.01749780774116516,0.09864656627178192,1.0230487532680854e-05
pythia-410m,draw_2,low,22,7,1.3425556421279907,1.1516637802124023,1.1346813440322876
pythia-410m,draw_2,low,22,8,0.8517126441001892,0.7035953998565674,0.7336635589599609
pythia-410m,draw_2,low,22,9,0.7288059592247009,0.6900054216384888,0.5428255796432495
pythia-410m,draw_2,low,22,10,1.143027424812317,0.9788227677345276,0.9307796359062195
pythia-410m,draw_2,low,22,11,3.28810715675354,0.7643921971321106,3.547302722930908
pythia-410m,draw_2,low,22,12,0.09135115146636963,0.24832986295223236,0.014726672321557999
pythia-410m,draw_2,low,22,13,1.1415952444076538,0.7477876543998718,1.1086331605911255
pythia-410m,draw_2,low,22,14,0.8349174857139587,0.9693034887313843,0.3728552758693695
pythia-410m,draw_2,low,22,15,1.0689246654510498,0.688546895980835,1.0600560903549194
pythia-410m,draw_2,low,23,0,2.1223721504211426,0.8563337922096252,2.341031551361084
pythia-410m,draw_2,low,23,1,1.1350995302200317,0.8158320784568787,1.2024227380752563
pythia-410m,draw_2,low,23,2,0.020434075966477394,0.0916200503706932,0.006629427894949913
pythia-410m,draw_2,low,23,3,0.7306628227233887,0.7065005302429199,0.4695242941379547
pythia-410m,draw_2,low,23,4,0.058808278292417526,0.14557237923145294,0.009327168576419353
pythia-410m,draw_2,low,23,5,1.147408366203308,1.0130901336669922,0.8237265944480896
pythia-410m,draw_2,low,23,6,1.177335500717163,0.9264093637466431,1.0939968824386597
pythia-410m,draw_2,low,23,7,1.800632357597351,0.7189071178436279,1.8451498746871948
pythia-410m,draw_2,low,23,8,1.2608474493026733,0.8301225900650024,1.218247652053833
pythia-410m,draw_2,low,23,9,0.0038917013444006443,0.007411959581077099,0.0014441857347264886
pythia-410m,draw_2,low,23,10,0.8840325474739075,0.7652590870857239,0.7083457112312317
pythia-410m,draw_2,low,23,11,1.791524887084961,0.9101447463035583,1.8643430471420288
pythia-410m,draw_2,low,23,12,1.567517638206482,0.9031127691268921,1.447874665260315
pythia-410m,draw_2,low,23,13,1.5743931531906128,0.6921278238296509,1.6236211061477661
pythia-410m,draw_2,low,23,14,1.519188642501831,0.758622944355011,1.4997926950454712
pythia-410m,draw_2,low,23,15,1.320372462272644,0.6836971044540405,1.3356695175170898
pythia-410m,draw_2,medium,0,0,2.622734546661377,0.34233635663986206,2.5981545448303223
pythia-410m,draw_2,medium,0,1,0.008194584399461746,0.005197243299335241,0.0064485701732337475
pythia-410m,draw_2,medium,0,2,3.0203912258148193,0.7385558485984802,3.2072641849517822
pythia-410m,draw_2,medium,0,3,3.5628538131713867,0.2758198082447052,3.5797500610351562
pythia-410m,draw_2,medium,0,4,3.887148380279541,0.275972843170166,3.962358236312866
pythia-410m,draw_2,medium,0,5,1.425148606300354,0.42914560437202454,1.3655881881713867
pythia-410m,draw_2,medium,0,6,4.003280162811279,0.1644800752401352,4.037886619567871
pythia-410m,draw_2,medium,0,7,3.459531545639038,0.3875405788421631,3.523711919784546
pythia-410m,draw_2,medium,0,8,2.367882013320923,0.35530930757522583,2.3474960327148438
pythia-410m,draw_2,medium,0,9,3.6388394832611084,0.24944175779819489,3.6708240509033203
pythia-410m,draw_2,medium,0,10,4.0244574546813965,0.24319866299629211,4.092257499694824
pythia-410m,draw_2,medium,0,11,3.5267772674560547,0.5091548562049866,3.630540370941162
pythia-410m,draw_2,medium,0,12,3.463758945465088,0.6813780665397644,3.662899971008301
pythia-410m,draw_2,medium,0,13,2.757526159286499,0.5624242424964905,2.8363587856292725
pythia-410m,draw_2,medium,0,14,2.86795711517334,0.529895544052124,2.9493825435638428
pythia-410m,draw_2,medium,0,15,3.0402636528015137,0.6495259404182434,3.195777654647827
pythia-410m,draw_2,medium,1,0,0.691766619682312,0.27430716156959534,0.6421292424201965
pythia-410m,draw_2,medium,1,1,1.1372743844985962,0.38395148515701294,1.0880244970321655
pythia-410m,draw_2,medium,1,2,3.972287893295288,0.1484816074371338,3.9875011444091797
pythia-410m,draw_2,medium,1,3,3.0426297187805176,0.44648754596710205,3.116701126098633
pythia-410m,draw_2,medium,1,4,2.1038413047790527,0.4731634259223938,2.0971524715423584
pythia-410m,draw_2,medium,1,5,3.884453773498535,0.21959128975868225,3.9202017784118652
pythia-410m,draw_2,medium,1,6,2.8250362873077393,0.5272476673126221,2.91955304145813
pythia-410m,draw_2,medium,1,7,2.0537383556365967,0.5370998382568359,2.0717999935150146
pythia-410m,draw_2,medium,1,8,3.634003162384033,0.3434104919433594,3.6777539253234863
pythia-410m,draw_2,medium,1,9,0.8894026875495911,0.39888080954551697,0.8202266693115234
pythia-410m,draw_2,medium,1,10,3.219984292984009,0.46305519342422485,3.242835760116577
pythia-410m,draw_2,medium,1,11,3.0527291297912598,0.485917329788208,3.121507167816162
pythia-410m,draw_2,medium,1,12,2.961674213409424,0.35683760046958923,3.002272605895996
pythia-410m,draw_2,medium,1,13,3.7206950187683105,0.25534966588020325,3.7645387649536133
pythia-410m,draw_2,medium,1,14,2.661752939224243,0.5934882164001465,2.7485413551330566
pythia-410m,draw_2,medium,1,15,0.5659322738647461,0.27697011828422546,0.5425371527671814
pythia-410m,draw_2,medium,2,0,3.781482219696045,0.32014456391334534,3.854661703109741
pythia-410m,draw_2,medium,2,1,2.456016778945923,0.5410609245300293,2.5320701599121094
pythia-410m,draw_2,medium,2,2,0.9855870008468628,0.4581278860569,0.8640553951263428
pythia-410m,draw_2,medium,2,3,3.5790882110595703,0.3667801022529602,3.66172194480896
pythia-410m,draw_2,medium,2,4,3.8150651454925537,0.2251398265361786,3.870577335357666
pythia-410m,draw_2,medium,2,5,2.7036051750183105,0.49575066566467285,2.7210493087768555
pythia-410m,draw_2,medium,2,6,1.8165570497512817,0.3776286244392395,1.839675784111023
pythia-410m,draw_2,medium,2,7,2.9961018562316895,0.3119434118270874,3.03834867477417
pythia-410m,draw_2,medium,2,8,3.39482045173645,0.4173550009727478,3.469996929168701
pythia-410m,draw_2,medium,2,9,2.53682804107666,0.4961549639701843,2.560502529144287
pythia-410m,draw_2,medium,2,10,1.785596251487732,0.5190615653991699,1.7551591396331787
pythia-410m,draw_2,medium,2,11,3.3634190559387207,0.3845411241054535,3.390676975250244
pythia-410m,draw_2,medium,2,12,1.150639533996582,0.34073713421821594,1.1367788314819336
pythia-410m,draw_2,medium,2,13,3.8336198329925537,0.277596116065979,3.888038158416748
pythia-410m,draw_2,medium,2,14,3.944289445877075,0.22815147042274475,3.984649658203125
pythia-410m,draw_2,medium,2,15,3.4871199131011963,0.36926892399787903,3.5252366065979004
pythia-410m,draw_2,medium,3,0,2.438533067703247,0.5807452201843262,2.5035436153411865
pythia-410m,draw_2,medium,3,1,0.8965794444084167,0.2785843014717102,0.8700471520423889
pythia-410m,draw_2,medium,3,2,2.591620445251465,0.5226826071739197,2.6125659942626953
pythia-410m,draw_2,medium,3,3,2.4732978343963623,0.7048466205596924,2.492814064025879
pythia-410m,draw_2,medium,3,4,2.3936121463775635,0.5721932649612427,2.39233136177063
pythia-410m,draw_2,medium,3,5,3.6701409816741943,0.3674160838127136,3.7408666610717773
pythia-410m,draw_2,medium,3,6,4.139558792114258,0.13149364292621613,4.164300918579102
pythia-410m,draw_2,medium,3,7,3.879788398742676,0.2657872140407562,3.9147088527679443
pythia-410m,draw_2,medium,3,8,1.6862608194351196,0.6733998656272888,1.681609869003296
pythia-410m,draw_2,medium,3,9,2.39951229095459,0.42718836665153503,2.4103360176086426
pythia-410m,draw_2,medium,3,10,2.409717321395874,0.7645488977432251,2.5188710689544678
pythia-410m,draw_2,medium,3,11,1.7899768352508545,0.5859732031822205,1.7415978908538818
pythia-410m,draw_2,medium,3,12,3.8248844146728516,0.14644384384155273,3.8339180946350098
pythia-410m,draw_2,medium,3,13,1.778701663017273,0.44623878598213196,1.7785085439682007
pythia-410m,draw_2,medium,3,14,3.605088472366333,0.3456466794013977,3.6424951553344727
pythia-410m,draw_2,medium,3,15,3.7522361278533936,0.3255678117275238,3.807731866836548
pythia-410m,draw_2,medium,4,0,1.4134302139282227,0.3366571068763733,1.3624460697174072
pythia-410m,draw_2,medium,4,1,3.4761900901794434,0.4071741998195648,3.516382932662964
pythia-410m,draw_2,medium,4,2,2.8788704872131348,0.47200092673301697,2.9008123874664307
pythia-410m,draw_2,medium,4,3,3.082859516143799,0.3880655765533447,3.1346588134765625
pythia-410m,draw_2,medium,4,4,3.8189733028411865,0.3508164882659912,3.897742748260498
pythia-410m,draw_2,medium,4,5,1.533412218093872,0.5753243565559387,1.4957163333892822
pythia-410m,draw_2,medium,4,6,3.910473108291626,0.2279430478811264,3.950205087661743
pythia-410m,draw_2,medium,4,7,3.281639337539673,0.37484875321388245,3.328671455383301
pythia-410m,draw_2,medium,4,8,3.8741202354431152,0.28637874126434326,3.936389446258545
pythia-410m,draw_2,medium,4,9,1.4689022302627563,0.2784190773963928,1.4953978061676025
pythia-410m,draw_2,medium,4,10,3.5843164920806885,0.5168720483779907,3.723989963531494
pythia-410m,draw_2,medium,4,11,4.005424499511719,0.22464770078659058,4.052776336669922
pythia-410m,draw_2,medium,4,12,4.0302734375,0.21153242886066437,4.067049980163574
pythia-410m,draw_2,medium,4,13,3.9155728816986084,0.18034793436527252,3.9361627101898193
pythia-410m,draw_2,medium,4,14,3.3967573642730713,0.17930777370929718,3.4195339679718018
pythia-410m,draw_2,medium,4,15,2.8598275184631348,0.3575093448162079,2.8954427242279053
pythia-410m,draw_2,medium,5,0,2.935817003250122,0.36467376351356506,2.984495162963867
pythia-410m,draw_2,medium,5,1,2.6994662284851074,0.3831212818622589,2.72454833984375
pythia-410m,draw_2,medium,5,2,0.4319981336593628,0.15599825978279114,0.41137900948524475
pythia-410m,draw_2,medium,5,3,3.5595664978027344,0.3185940682888031,3.625058889389038
pythia-410m,draw_2,medium,5,4,2.2714221477508545,0.5104699730873108,2.319216728210449
pythia-410m,draw_2,medium,5,5,1.8003976345062256,0.5295758247375488,1.7671260833740234
pythia-410m,draw_2,medium,5,6,3.451791524887085,0.17545120418071747,3.467833995819092
pythia-410m,draw_2,medium,5,7,3.771735191345215,0.11692342907190323,3.790618896484375
pythia-410m,draw_2,medium,5,8,2.0303714275360107,0.40241143107414246,2.065356969833374
pythia-410m,draw_2,medium,5,9,1.9128715991973877,0.3352488577365875,1.9224122762680054
pythia-410m,draw_2,medium,5,10,3.9941341876983643,0.2555440664291382,4.062132358551025
pythia-410m,draw_2,medium,5,11,2.9811956882476807,0.646172821521759,3.174722194671631
pythia-410m,draw_2,medium,5,12,1.9304664134979248,0.4146278500556946,1.9498000144958496
pythia-410m,draw_2,medium,5,13,2.6277356147766113,0.4641784727573395,2.6693172454833984
pythia-410m,draw_2,medium,5,14,2.7979087829589844,0.48922863602638245,2.867387294769287
pythia-410m,draw_2,medium,5,15,2.52312970161438,0.41797101497650146,2.5543670654296875
pythia-410m,draw_2,medium,6,0,0.2604621350765228,0.18166303634643555,0.21911226212978363
pythia-410m,draw_2,medium,6,1,3.727602243423462,0.341802716255188,3.782323122024536
pythia-410m,draw_2,medium,6,2,3.7590417861938477,0.2464185655117035,3.800844430923462
pythia-410m,draw_2,medium,6,3,1.4800703525543213,0.7405040860176086,1.467101812362671
pythia-410m,draw_2,medium,6,4,1.864293098449707,0.46562322974205017,1.9121485948562622
pythia-410m,draw_2,medium,6,5,2.5281662940979004,0.41207993030548096,2.5678257942199707
pythia-410m,draw_2,medium,6,6,3.7453346252441406,0.3409479260444641,3.815800428390503
pythia-410m,draw_2,medium,6,7,3.580810308456421,0.28336623311042786,3.6024627685546875
pythia-410m,draw_2,medium,6,8,1.071769118309021,0.30545875430107117,1.0386323928833008
pythia-410m,draw_2,medium,6,9,1.8933311700820923,0.5984722971916199,1.9017903804779053
pythia-410m,draw_2,medium,6,10,3.3166446685791016,0.33614909648895264,3.367536783218384
pythia-410m,draw_2,medium,6,11,3.828552007675171,0.1851481795310974,3.8510990142822266
pythia-410m,draw_2,medium,6,12,3.6468827724456787,0.19901970028877258,3.680788040161133
pythia-410m,draw_2,medium,6,13,2.409691333770752,0.2680964767932892,2.4288315773010254
pythia-410m,draw_2,medium,6,14,2.4365181922912598,0.5798787474632263,2.441678285598755
pythia-410m,draw_2,medium,6,15,2.659109115600586,0.5432744026184082,2.6716039180755615
pythia-410m,draw_2,medium,7,0,1.7810888290405273,0.380999892950058,1.7024505138397217
pythia-410m,draw_2,medium,7,1,0.7772688865661621,0.2951146960258484,0.7348777651786804
pythia-410m,draw_2,medium,7,2,1.8775004148483276,0.500080943107605,1.902625322341919
pythia-410m,draw_2,medium,7,3,2.96181321144104,0.5440918803215027,3.0711722373962402
pythia-410m,draw_2,medium,7,4,3.7798714637756348,0.18971362709999084,3.798943281173706
pythia-410m,draw_2,medium,7,5,1.8624069690704346,0.454614520072937,1.8229118585586548
pythia-410m,draw_2,medium,7,6,3.719921350479126,0.27459800243377686,3.790278911590576
pythia-410m,draw_2,medium,7,7,1.3891336917877197,0.2840024530887604,1.3903477191925049
pythia-410m,draw_2,medium,7,8,0.5004136562347412,0.23803924024105072,0.47868362069129944
pythia-410m,draw_2,medium,7,9,2.986067056655884,0.41388118267059326,3.0375185012817383
pythia-410m,draw_2,medium,7,10,2.2105114459991455,0.396828830242157,2.237844228744507
pythia-410m,draw_2,medium,7,11,3.3433685302734375,0.33050981163978577,3.3631820678710938
pythia-410m,draw_2,medium,7,12,3.786123037338257,0.2487458735704422,3.8073439598083496
pythia-410m,draw_2,medium,7,13,1.5722745656967163,0.7252687215805054,1.4929702281951904
pythia-410m,draw_2,medium,7,14,2.655970573425293,0.735903263092041,2.8058300018310547
pythia-410m,draw_2,medium,7,15,1.3274738788604736,0.34452539682388306,1.2853120565414429
pythia-410m,draw_2,medium,8,0,3.072765827178955,0.2551218569278717,3.059561014175415
pythia-410m,draw_2,medium,8,1,1.8224769830703735,0.6511997580528259,1.864193320274353
pythia-410m,draw_2,medium,8,2,2.4874823093414307,0.27070826292037964,2.5004348754882812
pythia-410m,draw_2,medium,8,3,2.814643621444702,0.6051880717277527,2.9436490535736084
pythia-410m,draw_2,medium,8,4,3.343374013900757,0.3990439176559448,3.3999102115631104
pythia-410m,draw_2,medium,8,5,2.854034900665283,0.3217431306838989,2.8700222969055176
pythia-410m,draw_2,medium,8,6,0.591259241104126,0.2962110936641693,0.5503024458885193
pythia-410m,draw_2,medium,8,7,1.6432600021362305,0.6740779280662537,1.6352394819259644
pythia-410m,draw_2,medium,8,8,2.9707589149475098,0.43430739641189575,3.0217630863189697
pythia-410m,draw_2,medium,8,9,0.6795552968978882,0.40777695178985596,0.5713376402854919
pythia-410m,draw_2,medium,8,10,3.5840327739715576,0.38661128282546997,3.626455783843994
pythia-410m,draw_2,medium,8,11,3.392796277999878,0.2298739105463028,3.438955307006836
