layer,head,role,bos_fraction,self_fraction,prev_fraction,source_fraction,target_fraction,repeat_fraction,induction_score,distractor_fraction,entropy,model
7,9,bos_sink,0.7513191103935242,0.006115174386650324,0.004239852074533701,0.028484035283327103,0.039323292672634125,0.03543445095419884,0.008121644146740437,0.1454390585422516,1.8318002223968506,pythia-160m
7,10,bos_sink,0.9650517702102661,0.034948188811540604,6.572417982131654e-22,6.306289041316249e-14,1.5539984160356493e-29,0.034948188811540604,5.763969081759926e-14,4.86716794738958e-18,0.2186298668384552,pythia-160m
7,11,bos_sink,0.3468807339668274,0.010093314573168755,0.007101844996213913,0.11065283417701721,0.15144728124141693,0.04980207234621048,0.04627769812941551,0.3412166237831116,3.4412295818328857,pythia-160m
8,0,bos_sink,0.854174792766571,0.0024134914856404066,0.049162521958351135,0.0036230296827852726,0.001464236294850707,0.10647522658109665,0.0004933691816404462,0.03426334634423256,1.059976577758789,pythia-160m
8,1,bos_sink,0.31386199593544006,0.009253826923668385,0.00423439871519804,0.06703130900859833,0.09839784353971481,0.09874848276376724,0.025871198624372482,0.4219599962234497,3.6619045734405518,pythia-160m
8,2,diffuse,0.002047670539468527,0.00045554398093372583,0.00016308232443407178,0.019535301253199577,0.9079365134239197,0.0011698966845870018,0.010298119857907295,0.06931127607822418,0.6852468848228455,pythia-160m
8,3,bos_sink,0.8978726863861084,2.0406447220011614e-05,0.00010197994561167434,0.050914615392684937,0.023394981399178505,0.0016536073526367545,0.008329508826136589,0.02616548165678978,0.8173733949661255,pythia-160m
8,4,bos_sink,0.7239542603492737,0.008703788742423058,0.015131532214581966,0.013342557474970818,0.007321568671613932,0.13384664058685303,0.0029843447264283895,0.12153516709804535,1.913784146308899,pythia-160m
8,5,bos_sink,0.9871794581413269,0.00011999262642348185,0.0008153992239385843,0.002588871866464615,0.0019399700686335564,0.004108738154172897,0.0002676350122783333,0.004184236750006676,0.1491149365901947,pythia-160m
8,6,bos_sink,0.9998780488967896,5.149433854967356e-05,1.3176844731788151e-05,4.5869441237300634e-05,2.2463622428858798e-07,7.51257612137124e-05,4.192327833152376e-05,1.8576390630187234e-06,0.002043653279542923,pythia-160m
8,7,bos_sink,0.4647292196750641,0.11796804517507553,0.003543565748259425,0.09261353313922882,0.010103647597134113,0.13942623138427734,0.06034328043460846,0.29312679171562195,3.0335938930511475,pythia-160m
8,8,diffuse,0.1221945658326149,0.00019448509556241333,0.0008560357382521033,0.04502096772193909,0.6590017676353455,0.0012883240124210715,0.021347418427467346,0.1724950224161148,1.8587121963500977,pythia-160m
8,9,bos_sink,0.9913475513458252,0.0001229437766596675,5.237818186287768e-05,0.00017643420142121613,0.00662217428907752,0.0005427522119134665,6.33949603070505e-05,0.0013118248898535967,0.08675769716501236,pythia-160m
8,10,bos_sink,0.7819547653198242,0.008272084407508373,0.0036985815968364477,0.030280396342277527,0.07928284257650375,0.02316463738679886,0.009478745050728321,0.08531789481639862,1.5177817344665527,pythia-160m
8,11,diffuse,0.00829771813005209,0.0006337757804431021,0.00019891104602720588,0.09077581018209457,0.6957022547721863,0.0015157286543399096,0.03942861035466194,0.20370838046073914,1.7601619958877563,pythia-160m
9,0,bos_sink,0.7127275466918945,0.18488654494285583,0.062241196632385254,0.006112073082476854,0.001745674293488264,0.27464795112609863,0.00019254839571658522,0.004766570869833231,1.3266382217407227,pythia-160m
9,1,bos_sink,0.6827800273895264,0.2945306897163391,0.0063204229809343815,0.009627975523471832,0.0026246546767652035,0.3044224977493286,0.002502623712643981,0.0005452593904919922,1.0902481079101562,pythia-160m
9,2,diffuse,0.15242639183998108,0.001828884589485824,0.0018827201565727592,0.048199739307165146,0.5317267775535583,0.014326060190796852,0.01984783448278904,0.2533211410045624,2.4701154232025146,pythia-160m
9,3,bos_sink,0.42713868618011475,0.005785746034234762,0.017054695636034012,0.1551048904657364,0.029881594702601433,0.1205177903175354,0.018663974478840828,0.2673567831516266,3.425780773162842,pythia-160m
9,4,diffuse,0.2998696565628052,0.00022929093393031508,0.00017058535013347864,0.10842552036046982,0.23264184594154358,0.022369930520653725,0.03764305263757706,0.3366924524307251,3.298698663711548,pythia-160m
9,5,bos_sink,0.34089991450309753,0.06989050656557083,0.05691472068428993,8.063223503995687e-06,0.3829978406429291,0.25076740980148315,2.0354364096419886e-06,0.025326132774353027,2.333878993988037,pythia-160m
9,6,diffuse,0.03238075599074364,0.00036649653338827193,0.0002876311482395977,0.05479232966899872,0.6211782097816467,0.01105443760752678,0.027397193014621735,0.2805936634540558,2.2260804176330566,pythia-160m
9,7,diffuse,0.03651111572980881,0.0038040000945329666,0.02056134305894375,0.055910177528858185,0.4572255313396454,0.11430457979440689,0.02611047960817814,0.3360483944416046,3.099961757659912,pythia-160m
9,8,diffuse,0.026717280969023705,0.0038116739597171545,0.001328261918388307,0.04069705307483673,0.7091233134269714,0.018735192716121674,0.019070973619818687,0.20472675561904907,1.9324976205825806,pythia-160m
9,9,diffuse,0.037104398012161255,0.010538697242736816,0.0074033429846167564,0.05804022401571274,0.6591722965240479,0.03384342044591904,0.024948902428150177,0.2118389904499054,2.1261744499206543,pythia-160m
9,10,bos_sink,0.9929459691047668,0.0002450376923661679,7.760018343105912e-05,0.0050542838871479034,7.921463839011267e-05,0.000554586062207818,0.00017192313680425286,0.0013659168034791946,0.08317604660987854,pythia-160m
9,11,bos_sink,0.9991552829742432,2.5527367597533157e-06,4.2270835365343373e-07,0.0004473227309063077,1.5957031791913323e-05,1.4006628589413594e-05,0.000130709886434488,0.00037011373206041753,0.012874802574515343,pythia-160m
10,0,bos_sink,0.7722827792167664,0.004393171984702349,0.004568944685161114,0.009370479732751846,0.09063331037759781,0.030692338943481445,0.003567158244550228,0.09702157974243164,1.5372159481048584,pythia-160m
10,1,bos_sink,0.6112631559371948,0.2824682295322418,0.0006078130099922419,0.034665297716856,1.5150318176893052e-05,0.2964247763156891,0.002067129360511899,0.05763173848390579,1.6557509899139404,pythia-160m
10,2,bos_sink,0.8932821750640869,1.659661029407289e-05,9.2996693679126e-10,0.01259310357272625,0.0594685822725296,0.011460895650088787,4.78110507629026e-07,0.023196028545498848,0.7596691846847534,pythia-160m
10,3,bos_sink,0.9910401701927185,3.0037335818633437e-06,1.3663438039657194e-05,0.001874162582680583,0.002184826647862792,0.0009261654340662062,2.5800531489039713e-07,0.003974935971200466,0.09915749728679657,pythia-160m
10,4,bos_sink,0.8315544128417969,0.0023002021480351686,0.006419124081730843,0.06501400470733643,0.016797838732600212,0.02863813005387783,0.008256028406322002,0.05799575522542,1.3524800539016724,pythia-160m
10,5,diffuse,4.515289901974029e-07,0.10762812197208405,0.18589714169502258,2.309365663677454e-05,1.548474028822966e-05,0.8261489868164062,9.123460586124565e-06,0.17381176352500916,2.9616384506225586,pythia-160m
10,6,diffuse,0.0901297777891159,0.0030368268489837646,0.002468112390488386,0.07699558138847351,0.5060585737228394,0.02050606906414032,0.02850550413131714,0.30630990862846375,2.8038880825042725,pythia-160m
10,7,bos_sink,0.7779048681259155,0.0007920406060293317,0.00013961947115603834,0.015501835383474827,0.10809562355279922,0.011590064503252506,0.004217945970594883,0.08690756559371948,1.4207894802093506,pythia-160m
10,8,bos_sink,0.5811271667480469,0.0008430297020822763,0.0019365721382200718,0.03742431849241257,0.19317209720611572,0.018828051164746284,0.013415169902145863,0.16944850981235504,2.277869939804077,pythia-160m
10,9,bos_sink,0.34157776832580566,0.10210922360420227,0.10053330659866333,0.025132983922958374,0.0063630882650613785,0.39530909061431885,0.0038757629226893187,0.23161664605140686,3.363680839538574,pythia-160m
10,10,bos_sink,0.4131297767162323,0.001574361464008689,0.0006295062485150993,0.046133026480674744,0.3129247725009918,0.016322890296578407,0.019720472395420074,0.21148917078971863,2.5936155319213867,pythia-160m
10,11,bos_sink,0.3544727563858032,0.001655759522691369,0.0010606673313304782,0.08981848508119583,0.18931427597999573,0.03878849372267723,0.03206077218055725,0.3276059925556183,3.300154447555542,pythia-160m
11,0,bos_sink,0.358776718378067,0.5013355016708374,0.13149859011173248,0.0002595402183942497,6.189675882950496e-09,0.6392917037010193,5.4354735823380906e-08,0.0016718799015507102,1.488178014755249,pythia-160m
11,1,bos_sink,0.33441951870918274,0.0004377199802547693,0.015154573135077953,0.026229621842503548,0.010861760005354881,0.3359447419643402,0.014552656561136246,0.2925441861152649,3.2972116470336914,pythia-160m
11,2,bos_sink,0.6528262495994568,0.0006735665374435484,0.11967165768146515,1.9267347397544654e-06,6.521963524797059e-10,0.3287983238697052,8.674126661389892e-07,0.01837320812046528,1.621178150177002,pythia-160m
11,3,bos_sink,0.9879048466682434,8.35130151699559e-08,0.003281226148828864,1.850065018516034e-05,3.271022341877483e-09,0.010774240829050541,2.8805005256038463e-12,0.0013026079395785928,0.12159134447574615,pythia-160m
11,4,diffuse,0.19561681151390076,3.2936734442046145e-06,0.0021417378447949886,0.16355851292610168,0.15040600299835205,0.06387000530958176,0.04942253604531288,0.42654845118522644,3.898361921310425,pythia-160m
11,5,bos_sink,0.44600409269332886,0.00575910322368145,0.008714133873581886,0.01618190109729767,0.0048782662488520145,0.36640751361846924,0.012455238029360771,0.16652831435203552,2.7488603591918945,pythia-160m
11,6,bos_sink,0.5933917760848999,0.006716057192534208,0.1698947250843048,2.410842796507495e-07,3.854660514390762e-12,0.3846544325351715,9.281396723230528e-14,0.02195354551076889,1.7216260433197021,pythia-160m
11,7,bos_sink,0.4351792335510254,0.049023400992155075,0.09173393249511719,0.0008284044452011585,0.00027591022080741823,0.48814815282821655,1.0972650670737494e-05,0.07556813955307007,2.5903408527374268,pythia-160m
11,8,previous_token,0.05065936595201492,0.5245286226272583,0.24986305832862854,2.413033826087485e-07,3.737038636034877e-15,0.9473485946655273,2.413033826087485e-07,0.001991532975807786,1.8654990196228027,pythia-160m
11,9,previous_token,0.08643392473459244,0.15248146653175354,0.2410712093114853,0.0005797643680125475,1.1046575210116316e-08,0.8662619590759277,8.82012682268396e-06,0.046724140644073486,2.7057900428771973,pythia-160m
11,10,bos_sink,0.6586833596229553,0.009363260120153427,0.04413113743066788,0.001552011352032423,7.578414169984171e-06,0.3163209557533264,0.001551996567286551,0.023436015471816063,1.7437083721160889,pythia-160m
11,11,diffuse,0.020840341225266457,0.7538763880729675,0.13716933131217957,0.0005034746136516333,2.558403366492712e-06,0.9526660442352295,0.0004947460256516933,0.025987517088651657,1.3482191562652588,pythia-160m
0,0,previous_token,0.002750302432104945,0.2396429032087326,0.37097883224487305,0.02738543413579464,0.0044031208381056786,0.8390424847602844,0.0015604838263243437,0.1264186054468155,2.822200298309326,pythia-410m
0,1,bos_sink,0.9995408058166504,2.314219636900816e-05,2.0647705241572112e-05,0.00012121943291276693,2.1425435988930985e-05,0.00010214005305897444,2.6743344278656878e-05,0.0002134633541572839,0.007755544036626816,pythia-410m
0,2,bos_sink,0.4564186632633209,0.05487251281738281,0.030865786597132683,0.10646098852157593,0.021526573225855827,0.17129120230674744,0.03433625027537346,0.24430274963378906,3.3499622344970703,pythia-410m
0,3,diffuse,0.1192627102136612,0.255368173122406,0.060558829456567764,0.18167781829833984,0.021844811737537384,0.4321490526199341,0.07302135229110718,0.24506554007530212,3.922170400619507,pythia-410m
0,4,diffuse,0.005271029192954302,0.10027611255645752,0.12195257097482681,0.13765640556812286,0.02809789776802063,0.4468192160129547,0.021599072962999344,0.38215556740760803,4.2170515060424805,pythia-410m
0,5,induction,0.006544196046888828,0.2009894847869873,0.004944780841469765,0.6940851807594299,0.007241629064083099,0.22231826186180115,0.6647859811782837,0.06981022655963898,1.8242652416229248,pythia-410m
0,6,diffuse,0.09580382704734802,0.08238662034273148,0.090931735932827,0.10657128691673279,0.02559843845665455,0.3939600884914398,0.02143797092139721,0.37806639075279236,4.259650230407715,pythia-410m
0,7,diffuse,0.11208205670118332,0.12167766690254211,0.09816539287567139,0.11115466058254242,0.0257461816072464,0.4119274318218231,0.03027668595314026,0.33908969163894653,4.1934661865234375,pythia-410m
0,8,bos_sink,0.592049777507782,0.05663197860121727,0.03974572941660881,0.059954117983579636,0.011330028995871544,0.179316446185112,0.014732073061168194,0.1573493629693985,2.6875953674316406,pythia-410m
0,9,diffuse,0.01761976256966591,0.10677938163280487,0.18853673338890076,0.061546482145786285,0.017697060480713844,0.6008253693580627,0.008129877969622612,0.3023114800453186,3.8708584308624268,pythia-410m
0,10,diffuse,0.04025375097990036,0.08151376992464066,0.06891627609729767,0.17607420682907104,0.037692561745643616,0.3282824754714966,0.04311356693506241,0.4176970422267914,4.4073076248168945,pythia-410m
0,11,bos_sink,0.30650240182876587,0.09740530699491501,0.05935980752110481,0.11625166237354279,0.021902408450841904,0.2853880226612091,0.03573961928486824,0.269955575466156,3.821488618850708,pythia-410m
0,12,diffuse,0.2724708020687103,0.06130779907107353,0.056721385568380356,0.11662277579307556,0.02573108673095703,0.26011601090431213,0.02970365807414055,0.3250594437122345,3.9840188026428223,pythia-410m
0,13,bos_sink,0.5902810096740723,0.021381797268986702,0.02273164503276348,0.0750962495803833,0.01714595966041088,0.11160188168287277,0.0178832970559597,0.20587489008903503,2.7678685188293457,pythia-410m
0,14,previous_token,0.004673746880143881,0.15050536394119263,0.2622639238834381,0.05027993023395538,0.012107139453291893,0.6866321563720703,0.005045285448431969,0.24630698561668396,3.5210509300231934,pythia-410m
0,15,bos_sink,0.3550974726676941,0.09241867065429688,0.04672003164887428,0.1163262277841568,0.021556740626692772,0.25240278244018555,0.04572893679141998,0.2546168565750122,3.6656384468078613,pythia-410m
1,0,bos_sink,0.9175844192504883,0.00791487842798233,0.008006625808775425,0.022627731785178185,0.0021553603000938892,0.02914845198392868,0.0014538669493049383,0.028484506532549858,0.7576655149459839,pythia-410m
1,1,bos_sink,0.7773357629776001,0.06170656904578209,0.06329972296953201,0.012245815247297287,0.0010168433655053377,0.16548408567905426,0.0008740570629015565,0.04391735792160034,1.4615074396133423,pythia-410m
1,2,diffuse,0.004855008330196142,0.0879536047577858,0.09082230180501938,0.13493409752845764,0.03457319736480713,0.38379260897636414,0.03333458676934242,0.4418449103832245,4.296634197235107,pythia-410m
1,3,previous_token,0.08150455355644226,0.1621192842721939,0.2880675494670868,0.03651600331068039,0.007290932349860668,0.6721992492675781,0.0030477161053568125,0.2024892270565033,3.375070333480835,pythia-410m
1,4,induction,0.10740934312343597,0.08992619067430496,0.0037150972057133913,0.6013765931129456,0.005391980521380901,0.14693117141723633,0.5836823582649231,0.13889090716838837,2.447744846343994,pythia-410m
1,5,diffuse,0.007486564572900534,0.15387271344661713,0.12703876197338104,0.09880419820547104,0.025677308440208435,0.4804702401161194,0.0226259957998991,0.3875615894794464,4.11065149307251,pythia-410m
1,6,previous_token,0.02993464097380638,0.16878293454647064,0.3223153352737427,0.08039883524179459,0.004429520573467016,0.7132126092910767,0.00199555279687047,0.17202430963516235,3.24153995513916,pythia-410m
1,7,bos_sink,0.6702824831008911,0.03867264837026596,0.04715100675821304,0.07072930783033371,0.010159676894545555,0.14220893383026123,0.014456904493272305,0.10661917179822922,2.2878360748291016,pythia-410m
1,8,diffuse,0.21270471811294556,0.03172123804688454,0.03581157326698303,0.22598353028297424,0.032930392771959305,0.16930130124092102,0.037721194326877594,0.35908007621765137,4.168441295623779,pythia-410m
